packet_timestamp,time,acc_x,acc_y,acc_z,acc_mag
5330.25,5330.55,-10.642727272727273,1.2536363636363637,-0.7109090909090909,10.862433602560824
5330.25,5330.65,-14.034444444444446,1.2655555555555555,0.6233333333333333,14.20559594554798
5330.25,5330.75,-13.283333333333331,-0.4844444444444445,0.3522222222222222,13.302001753461017
5330.25,5330.85,-5.584999999999999,-1.807,0.349,6.063502888965188
5330.25,5330.95,-2.339,-1.106,0.283,2.7000354979033494
5330.25,5331.05,-16.19818181818182,1.2409090909090912,-1.564545454545455,16.451159947008406
5330.25,5331.15,-16.218888888888888,-0.5922222222222222,0.47,16.274052061234766
5331.25,5331.25,-11.355555555555556,-2.4511111111111115,4.587777777777777,12.54993129399621
5331.25,5331.35,-8.049090909090909,-1.620909090909091,0.9890909090909092,8.425038010618865
5331.25,5331.45,-13.363333333333337,-4.167777777777777,-5.582222222222223,15.527394103282385
5331.25,5331.55,-4.5227272727272725,0.1036363636363636,-3.041818181818181,5.635037137575652
5331.25,5331.65,-13.27777777777778,0.3255555555555556,-0.8655555555555555,13.373395959946818
5331.25,5331.75,-7.721999999999999,0.483,-0.3389999999999999,7.804315458775465
5331.25,5331.85,-6.606,1.595,0.874,6.889176117418782
5331.25,5331.95,-11.873333333333337,0.3055555555555556,0.3155555555555555,11.951635225624257
5331.25,5332.05,-13.2,-0.49,-0.2690909090909091,13.21608639466677
5331.25,5332.15,-9.617,-0.784,-1.4449999999999998,9.791452543733447
5332.25,5332.25,-11.31,0.2188888888888888,-0.1822222222222222,11.329562864921083
5332.25,5332.35,-11.338,0.712,0.215,11.395933708482795
5332.25,5332.45,-5.268888888888889,0.4788888888888888,1.897777777777778,5.67823417500312
5332.25,5332.55,-6.071818181818182,-0.7527272727272727,1.1918181818181817,6.33199844626559
5332.25,5332.65,-14.389,-3.732999999999999,-0.584,14.926058632086663
5332.25,5332.75,-17.21777777777778,-0.0944444444444444,-1.1288888888888888,17.261048291694724
5332.25,5332.85,-9.459,1.2299999999999998,-2.762,9.991711411087344
5332.25,5332.95,-6.692,0.8039999999999999,-1.1369999999999998,6.933115193592782
5332.25,5333.05,-14.569,-4.751,0.753,15.510585788934849
5332.25,5333.15,-11.841,-2.2,-0.82,12.154610798404372
5333.25,5333.25,-16.035555555555554,0.2455555555555556,-2.458888888888889,16.334677518475978
5333.25,5333.35,-7.510000000000001,2.771,-2.269,8.446837266321133
5333.25,5333.45,-5.6370000000000005,1.965,-3.5699999999999994,7.032830850882189
5333.25,5333.55,-15.035,0.897,1.604,15.359636793329608
5333.25,5333.65,-8.606,0.961,0.7600000000000001,8.901834348479415
5333.25,5333.75,-8.151111111111112,0.7500000000000001,-0.2077777777777777,8.248338106798627
5333.25,5333.85,-13.74,-0.915,-0.329,13.778969735985376
5333.25,5333.95,-10.385555555555555,-1.34,-0.7277777777777779,10.581444901933246
5333.25,5334.05,-6.246,-1.279,-1.381,6.567007655218153
5333.25,5334.15,-13.152,0.937,1.595,13.558841523908972
5334.25,5334.25,-11.677,0.7089999999999999,2.392,12.307310910002256
5334.25,5334.35,-13.382,-1.21,-0.499,13.485380236753333
5334.25,5334.45,-8.943333333333333,-3.018888888888889,-3.1611111111111105,10.059700193705588
5334.25,5334.55,-5.476,-2.419,-3.502,6.9613112513084205
5334.25,5334.65,-8.524,-0.937,-2.071,8.92176842787257
5334.25,5334.75,-16.599000000000004,3.26,-1.755,17.151819874882715
5334.25,5334.85,-8.501000000000001,0.269,-0.8949999999999999,8.680528149732691
5334.25,5334.95,-10.173333333333334,0.9511111111111112,-0.0833333333333333,10.34491033337135
5334.25,5335.05,-9.1,-0.8554545454545455,-1.1181818181818182,9.236855382316044
5334.25,5335.15,-10.831111111111111,-2.0700000000000003,-1.9066666666666667,11.240921554396635
5335.25,5335.25,-14.817999999999998,-0.603,-3.255,15.264172713554998
5335.25,5335.35,-11.698,-0.0299999999999999,-1.6829999999999998,11.9091094237093
5335.25,5335.45,-7.528888888888888,1.4277777777777778,-2.756666666666667,8.243932566078652
5335.25,5335.55,-7.219090909090909,2.065454545454545,-0.2609090909090908,7.565408059448696
5335.25,5335.65,-13.797777777777776,0.6699999999999999,2.361111111111111,14.112156851454078
5335.25,5335.75,-9.757,-1.857,0.312,10.104112241081785
5335.25,5335.85,-8.215454545454543,0.7100000000000001,0.14,8.29065881351472
5335.25,5335.95,-9.97375,-1.6262500000000002,-0.32625,10.182517314287814
5335.25,5336.05,-14.318181818181817,-0.908181818181818,-0.56,14.373206340950963
5335.25,5336.15,-7.334444444444445,0.97,-2.1466666666666665,7.799040348099073
5336.25,5336.25,-2.975,0.09,-0.4589999999999999,3.1031947295984934
5336.25,5336.35,-18.94636363636364,-2.149090909090909,1.252727272727273,19.16332688435792
5336.25,5336.45,-10.453333333333331,-0.8611111111111112,-1.068888888888889,10.598022623656702
5336.25,5336.55,-6.955000000000001,1.596,-2.605,7.713159233430131
5336.25,5336.65,-4.917,1.001,-0.4009999999999999,5.085886860043628
5336.25,5336.75,-14.70111111111111,-1.2766666666666668,3.895555555555555,15.441242297324385
5336.25,5336.85,-8.954545454545455,-1.7445454545454544,0.1345454545454545,9.233483477974476
5336.25,5336.95,-11.66888888888889,-0.8722222222222222,-2.602222222222222,12.037769779373706
5336.25,5337.05,-12.889,-0.417,-1.107,12.974468664853768
5336.25,5337.15,-11.067,0.906,-0.4579999999999999,11.201047501899383
5337.25,5337.25,-2.802222222222222,0.5933333333333333,0.55,2.9825302327955003
5337.25,5337.35,-14.187272727272727,-4.0681818181818175,2.056363636363636,15.200809029815447
5337.25,5337.45,-10.248,-1.7180000000000004,-1.3669999999999998,10.543969435247064
5337.25,5337.55,-8.392222222222223,0.0044444444444444,-0.6866666666666668,8.446129720517767
5337.25,5337.65,-11.637,0.628,-0.577,11.674592503018406
5337.25,5337.75,-14.995555555555557,0.4377777777777778,-0.8055555555555555,15.052990456205665
5337.25,5337.85,-4.207272727272727,0.2336363636363636,0.0136363636363636,4.234110533560569
5337.25,5337.95,-8.474,-1.7399999999999998,1.037,8.817103132123798
5337.25,5338.05,-13.94222222222222,0.62,-1.801111111111111,14.182476138003048
5337.25,5338.15,-13.342,-0.125,-1.2529999999999997,13.515281709902291
5338.25,5338.25,-5.3340000000000005,-0.136,-1.34,5.876640926635087
5338.25,5338.35,-14.29,0.383,2.043,14.584307091467448
5338.25,5338.45,-10.854,-1.6590000000000005,1.353,11.22959869599315
5338.25,5338.55,-14.398,-0.547,-2.283,14.72075396238402
5338.25,5338.65,-10.555555555555555,-0.0611111111111111,-0.5911111111111111,10.613579327855508
5338.25,5338.75,-6.16,1.6639999999999997,-0.116,6.451503880499219
5338.25,5338.85,-5.264,0.4170000000000001,0.944,5.399407909858686
5338.25,5338.95,-11.654,-4.267,0.6409999999999999,12.634238642540844
5338.25,5339.05,-9.316,-1.047,-1.8060000000000005,9.84868150174875
5338.25,5339.15,-8.588888888888889,0.4944444444444444,-0.4344444444444444,8.630110868596526
5339.25,5339.25,-7.762,0.49,-0.901,7.8424495638296605
5339.25,5339.35,-9.504,0.132,0.0289999999999999,9.515322993913056
5339.25,5339.45,-7.731,-0.0489999999999999,0.183,7.735078165814286
5339.25,5339.55,-9.486363636363636,-0.4727272727272727,-0.4127272727272727,9.530060517879958
5339.25,5339.65,-11.02,-0.3075,-0.445,11.066568508541735
5339.25,5339.75,-9.93,0.674,-0.5069999999999999,9.981801871187235
5339.25,5339.85,-7.404999999999999,1.173,0.373,7.524111034840276
5339.25,5339.95,-11.222,0.2179999999999999,2.108,11.453429169977465
5339.25,5340.05,-9.8,-2.191818181818182,0.9618181818181818,10.11887092066393
5339.25,5340.15,-10.92125,-1.705,-0.27375,11.0734544463115
5340.25,5340.25,-10.914,-0.8939999999999999,-1.786,11.11747338299547
5340.25,5340.35,-16.924545454545452,0.0163636363636363,-2.0381818181818185,17.11592976074096
5340.25,5340.45,-9.28111111111111,0.4522222222222222,-0.3444444444444444,9.32477268224527
5340.25,5340.55,-5.12,0.56,0.6845454545454545,5.232498764051027
5340.25,5340.65,-11.946666666666667,-3.495555555555556,2.273333333333333,12.815913697211336
5340.25,5340.75,-12.595555555555556,-0.6522222222222221,-2.476666666666667,13.074656104915553
5340.25,5340.85,-12.883636363636365,0.3618181818181817,-1.4345454545454546,13.035731517965004
5340.25,5340.95,-11.9,1.5266666666666666,-1.2055555555555555,12.140864876882883
5340.25,5341.05,-5.53090909090909,1.220909090909091,0.5572727272727273,5.805385176292196
5340.25,5341.15,-7.26,-0.7449999999999999,2.97,8.000280807388277
5341.25,5341.25,-10.6675,-2.8087500000000003,-0.635,11.216198170024748
5341.25,5341.35,-11.066363636363636,0.3154545454545455,-1.421818181818182,11.184387961864028
5341.25,5341.45,-8.31111111111111,0.7388888888888888,-1.32,8.462896741277536
5341.25,5341.55,-9.22181818181818,0.1236363636363636,-0.440909090909091,9.268119030676122
5341.25,5341.65,-4.514999999999999,0.057,-0.2659999999999999,4.526863837159448
5341.25,5341.75,-12.805,-1.6725,0.425,12.949327416292007
5341.25,5341.85,-13.125454545454549,0.4545454545454545,-0.8263636363636363,13.192502033400212
5341.25,5341.95,-11.476,1.9410000000000005,1.541,11.807222186389115
5341.25,5342.05,-6.128,-0.7120000000000001,1.568,6.416948524375272
5341.25,5342.15,-10.307,-2.054,-2.144,10.97577761524246
5342.25,5342.25,-8.39375,0.64875,-2.5812500000000003,9.03693863751755
5342.25,5342.35,-12.771818181818183,0.8154545454545453,0.8154545454545453,12.93340481933434
5342.25,5342.45,-14.202000000000002,-0.458,1.253,14.276398842608057
5342.25,5342.55,-11.052,-1.934,-0.0159999999999999,11.28630713256799
5342.25,5342.65,-7.497999999999999,-2.356,-0.988,7.992795014282892
5342.25,5342.75,-9.702222222222222,1.0144444444444445,-0.0466666666666666,9.873983453534535
5342.25,5342.85,-12.411,0.901,2.9090000000000003,12.929315557793782
5342.25,5342.95,-15.298000000000002,-0.9910000000000002,0.186,15.39623248109424
5342.25,5343.05,-9.842,-0.7310000000000001,-1.709,10.206827250304448
5342.25,5343.15,-4.609999999999999,0.273,-2.6610000000000005,5.40768812431763
5343.25,5343.25,-5.577,0.3939999999999999,-0.5000000000000001,5.662965126312431
5343.25,5343.35,-17.65222222222222,-2.152222222222222,1.218888888888889,17.99066446812893
5343.25,5343.45,-7.911,-0.757,-0.32,8.011625149460793
5343.25,5343.55,-7.022,-0.454,-0.767,7.091477949179435
5343.25,5343.65,-6.141,-0.017,-0.52,6.168834540057716
5343.25,5343.75,-11.235,0.425,1.487,11.41694408492556
5343.25,5343.85,-12.313333333333333,-1.19,0.4144444444444444,12.414774758443183
5343.25,5343.95,-15.404,-0.556,-0.609,15.451501083870426
5343.25,5344.05,-8.58,-0.5345454545454547,-2.685454545454545,9.072558226988004
5343.25,5344.15,-6.947777777777778,0.6077777777777778,-2.3855555555555554,7.409731345902129
5344.25,5344.25,-12.124,-0.369,1.079,12.412008905572096
5344.25,5344.35,-11.092222222222222,-0.4733333333333334,1.8233333333333333,11.900087419831747
5344.25,5344.45,-10.524,-1.046,-0.692,10.799192518978552
5344.25,5344.55,-15.854545454545452,-1.089090909090909,-0.8854545454545455,15.982683458820128
5344.25,5344.65,-6.082222222222223,-1.66,-2.632222222222222,6.889574110774799
5344.25,5344.75,-6.574,-0.8220000000000001,-2.54,7.162908330034024
5344.25,5344.85,-15.397,1.293,1.946,15.826019148190454
5344.25,5344.95,-10.374444444444444,2.7666666666666666,-0.2955555555555555,10.93914149861754
5344.25,5345.05,-16.648181818181822,-0.8163636363636364,0.3272727272727272,16.70759751381684
5344.25,5345.15,-8.12111111111111,-3.786666666666666,-0.0844444444444444,9.180558749185296
5345.25,5345.25,-4.513,-4.537999999999999,-2.0820000000000003,6.780908917533887
5345.25,5345.35,-13.385454545454548,-2.147272727272727,-2.708181818181818,14.123887449426478
5345.25,5345.45,-19.6125,2.88875,-4.39875,20.61836414273617
5345.25,5345.55,-9.051818181818184,1.6118181818181818,-1.279090909090909,9.638072718611404
5345.25,5345.65,-12.029999999999998,0.012,-0.8089999999999999,12.078936595626336
5345.25,5345.75,-5.487777777777777,1.0588888888888888,1.1133333333333333,5.729081071062788
5345.25,5345.85,-3.68,-0.25,0.9263636363636364,3.880181028237081
5345.25,5345.95,-15.486250000000002,-4.3375,1.2125,16.315761606830883
5345.25,5346.05,-9.908181818181818,-1.7000000000000002,-3.845454545454545,10.968629615066206
5345.25,5346.15,-11.198,-0.7100000000000001,-3.348,11.743188151750209
5346.25,5346.25,-11.804444444444444,0.0355555555555555,-2.03,12.039531175235355
5346.25,5346.35,-7.271818181818181,0.6381818181818182,0.059090909090909,7.343021421914929
5346.25,5346.45,-7.607777777777778,0.3333333333333332,1.7011111111111112,7.82265363783146
5346.25,5346.55,-13.813999999999998,-0.9489999999999998,-0.473,14.044726829263002
5346.25,5346.65,-13.412,-0.1629999999999999,-0.966,13.59330637730192
5346.25,5346.75,-9.642222222222223,0.2377777777777777,-1.8555555555555556,9.889498208621252
5346.25,5346.85,-5.74,0.939090909090909,-0.3154545454545454,5.865211404860681
5346.25,5346.95,-11.454444444444444,-3.1155555555555554,3.4144444444444444,12.7151898719749
5346.25,5347.05,-6.707000000000001,-2.357,0.958,7.628934805535754
5346.25,5347.15,-13.261,-0.223,-0.1699999999999999,13.290393833630272
5347.25,5347.25,-13.394,0.4199999999999999,-2.146,13.638654389535295
5347.25,5347.35,-5.207,1.135,-1.6060000000000003,5.582444253143814
5347.25,5347.45,-11.286,0.8670000000000002,-1.6489999999999998,11.537462041726132
5347.25,5347.55,-10.63,-0.927777777777778,1.9077777777777776,11.174058789564103
5347.25,5347.65,-8.263000000000002,-0.647,1.4659999999999995,8.59390403633744
5347.25,5347.75,-7.920999999999999,-0.6580000000000001,-0.696,8.063331227411258
5347.25,5347.85,-12.654,0.466,-0.978,12.786303973784356
5347.25,5347.95,-8.986999999999998,1.7849999999999997,-2.0380000000000003,9.423220496513965
5347.25,5348.05,-9.388888888888893,-0.1166666666666666,-0.3544444444444444,9.438866826263087
5347.25,5348.15,-16.805555555555557,-2.603333333333333,0.6522222222222221,17.080527332790105
5348.25,5348.25,-7.52,-2.246,-1.3,8.021668636050421
5348.25,5348.35,-8.486,0.185,-2.119,8.963424042789056
5348.25,5348.45,-10.294,1.654,1.341,10.598351199314047
5348.25,5348.55,-9.64,-0.086,1.825,9.833027284885675
5348.25,5348.65,-10.847777777777775,-1.6211111111111112,-0.091111111111111,11.01741631468483
5348.25,5348.75,-9.565,-2.123,-1.754,9.97659593667058
5348.25,5348.85,-11.622,-1.1749999999999998,-1.9170000000000005,11.857385744111578
5348.25,5348.95,-14.752,-0.0099999999999999,-1.088,14.838379481677958
5348.25,5349.05,-5.565999999999999,1.85,-0.8459999999999999,5.967194391771244
5348.25,5349.15,-4.602222222222222,1.2333333333333332,0.1266666666666667,4.78596040146701
5349.25,5349.25,-13.208000000000002,-3.4230000000000005,3.258,14.39642496837487
5349.25,5349.35,-12.316363636363638,-3.277272727272727,-1.7254545454545456,13.045671107620716
5349.25,5349.45,-14.30777777777778,-0.8155555555555556,-0.6422222222222222,14.366685201837
5349.25,5349.55,-11.948999999999998,-0.316,-1.406,12.145634725576969
5349.25,5349.65,-1.735,-0.4375,-0.8600000000000001,2.7734329209970694
5349.25,5349.75,-9.675,0.7959999999999999,0.7889999999999999,9.923186389393644
5349.25,5349.85,-18.099090909090908,-1.4336363636363638,0.8372727272727271,18.27102993666602
5349.25,5349.95,-9.303333333333336,-1.086666666666667,-2.18,9.655584225546544
5349.25,5350.05,-6.465454545454545,-0.8136363636363637,-1.6181818181818182,6.893241959284342
5349.25,5350.15,-11.77111111111111,-0.28,0.5555555555555556,11.85364827606974
5350.25,5350.25,-9.9,-0.5466666666666666,4.02888888888889,10.997326105873444
5350.25,5350.35,-12.986363636363636,-0.9318181818181818,-0.5472727272727274,13.180225908405284
5350.25,5350.45,-15.892222222222223,-0.2744444444444445,-1.4500000000000002,15.994375693770817
5350.25,5350.55,-8.365454545454547,1.9990909090909093,-2.0781818181818177,8.90373786464131
5350.25,5350.65,-4.89,1.4744444444444444,0.0122222222222222,5.189289317930913
5350.25,5350.75,-10.053333333333333,-1.2511111111111113,1.4233333333333331,10.316017963059087
5350.25,5350.85,-10.908181818181818,-3.901818181818181,-1.1427272727272728,12.084657536432156
5350.25,5350.95,-8.737,0.266,-1.096,9.044422521539994
5350.25,5351.05,-11.196000000000002,0.528,-0.0489999999999999,11.237822220545434
5350.25,5351.15,-6.777777777777778,0.8922222222222221,0.758888888888889,6.9236694832480445
5351.25,5351.25,-8.91888888888889,-0.8055555555555556,2.18,9.25346024917304
5351.25,5351.35,-12.422727272727274,0.1563636363636364,-0.9054545454545454,12.596309574206726
5351.25,5351.45,-12.303,0.876,-0.3059999999999999,12.38107692053829
5351.25,5351.55,-11.771,0.3929999999999999,0.521,11.810145755771025
5351.25,5351.65,-8.567,-0.641,1.0099999999999998,8.685541320854586
5351.25,5351.75,-6.147777777777778,-2.536666666666667,0.1088888888888889,6.692230586501192
5351.25,5351.85,-10.346999999999998,-0.6829999999999999,-1.926,10.66036152670134
5351.25,5351.95,-12.057,1.351,0.255,12.194444901341749
5351.25,5352.05,-15.626,0.02,0.564,15.669011679338164
5351.25,5352.15,-7.797,-1.1150000000000002,2.006,8.329877073878905
5352.25,5352.25,-6.187777777777778,-2.4544444444444444,1.011111111111111,6.769483997434602
5352.25,5352.35,-12.393,-1.592,-3.812,13.276166186231697
5352.25,5352.45,-10.839,0.285,-3.94,11.611516111552143
5352.25,5352.55,-10.826,0.523,0.768,10.935009098749635
5352.25,5352.65,-16.354999999999997,0.183,1.5210000000000004,16.489281963226432
5352.25,5352.75,-11.46111111111111,-1.771111111111111,1.5233333333333332,11.81145948206262
5352.25,5352.85,-3.592,-1.47,-0.0489999999999999,4.106484137552324
5352.25,5352.95,-11.823,-1.3290000000000002,-3.881,12.724161531590928
5352.25,5353.05,-13.188181818181818,1.151818181818182,0.1709090909090908,13.346783022071849
5352.25,5353.15,-14.135555555555555,0.2244444444444444,0.1866666666666666,14.177467805649073
5353.25,5353.25,-4.724444444444444,-1.088888888888889,0.4122222222222221,4.983712840910848
5353.25,5353.35,-4.354,-1.966,-0.882,4.964525458843857
5353.25,5353.45,-11.219,0.444,-0.236,11.453232628922466
5353.25,5353.55,-10.896363636363638,-1.2836363636363637,0.7909090909090911,11.119226712192502
5353.25,5353.65,-11.516666666666667,-0.7733333333333333,-0.141111111111111,11.5609091123753
5353.25,5353.75,-9.758888888888889,-0.6866666666666666,-0.8999999999999999,9.855265465088276
5353.25,5353.85,-4.818181818181818,0.3254545454545454,-1.2845454545454549,5.0420643754937
5353.25,5353.95,-5.068888888888888,0.6777777777777777,0.6677777777777778,5.226389323657944
5353.25,5354.05,-13.05090909090909,-3.87090909090909,2.646363636363637,14.331319820334071
5353.25,5354.15,-11.175555555555556,-0.57,-1.848888888888889,11.536484321320522
5354.25,5354.25,-14.710000000000004,-0.1829999999999999,-0.6340000000000001,14.749133974673889
5354.25,5354.35,-5.877999999999999,1.14,-1.919,6.332502738938885
5354.25,5354.45,-8.367777777777778,0.9499999999999998,0.6833333333333332,8.532384392385168
5354.25,5354.55,-10.95181818181818,-2.3127272727272725,0.9045454545454544,11.32005381590254
5354.25,5354.65,-6.520999999999999,-1.594,-1.212,6.844695093774651
5354.25,5354.75,-13.657777777777778,1.0733333333333333,-1.327777777777778,13.77383834448267
5354.25,5354.85,-9.991,0.588,0.037,10.04239423957116
5354.25,5354.95,-9.791111111111112,0.5677777777777777,2.9322222222222223,10.38224479560575
5354.25,5355.05,-8.016363636363636,-1.9381818181818184,2.402727272727273,8.689029408686382
5354.25,5355.15,-18.006,-1.836,-1.404,18.27677401120051
5355.25,5355.25,-8.005555555555555,0.7822222222222223,-2.11,8.365842200717061
5355.25,5355.35,-17.305,2.274,-1.593,17.578632451193467
5355.25,5355.45,-10.088,0.2699999999999999,0.828,10.198679135733896
5355.25,5355.55,-4.656000000000001,-2.177,2.314,5.858755557883606
5355.25,5355.65,-6.109,-1.3729999999999998,0.475,6.374319635749518
5355.25,5355.75,-22.074444444444445,0.1466666666666667,-1.7200000000000002,22.253033593887203
5355.25,5355.85,-8.882,0.911,0.273,9.032622240878585
5355.25,5355.95,-6.946,1.641,1.671,7.389367504387499
5355.25,5356.05,-12.587,-2.341,0.4960000000000001,13.03347327707109
5355.25,5356.15,-6.758,-3.406,-1.404,8.021501203745018
5356.25,5356.25,-15.236,-0.0689999999999999,-3.102,15.812219874110898
5356.25,5356.35,-11.659,0.502,-0.612,11.787241604709903
5356.25,5356.45,-5.699999999999999,2.557777777777778,-0.6,6.345717903832859
5356.25,5356.55,-4.866999999999999,1.5940000000000003,0.908,5.2295360534131525
5356.25,5356.65,-12.104,-0.845,2.0160000000000005,12.354888643743823
5356.25,5356.75,-14.405,-3.869,-1.24,15.282468640433532
5356.25,5356.85,-8.696,-0.997,-1.664,9.094942639163794
5356.25,5356.95,-16.09,-1.0633333333333337,-1.157777777777778,16.19201107027714
5356.25,5357.05,-8.352,-0.643,-1.4780000000000002,8.527048970465378
5356.25,5357.15,-6.11,0.9166666666666666,-1.2655555555555555,6.339572908975272
5357.25,5357.25,-13.546,-0.4019999999999999,1.513,13.742646190727276
5357.25,5357.35,-9.826,-1.588,-1.406,10.08438622629438
5357.25,5357.45,-7.926666666666667,-1.4655555555555555,-1.87,8.311201335862322
5357.25,5357.55,-8.42,-0.2463636363636363,-2.473636363636363,8.791135443006112
5357.25,5357.65,-15.29888888888889,-0.3366666666666666,-0.6833333333333333,15.341893354079174
5357.25,5357.75,-3.498,-0.9229999999999998,-0.083,3.641608494212748
5357.25,5357.85,-7.431,-0.6950000000000001,-0.087,7.521951421110167
5357.25,5357.95,-14.41111111111111,0.5177777777777778,-0.4488888888888889,14.462753834554633
5357.25,5358.05,-10.680909090909092,0.1409090909090909,0.069090909090909,10.708638534389186
5357.25,5358.15,-8.0,0.3833333333333333,1.8033333333333332,8.282574978261913
5358.25,5358.25,-6.443,-0.958,0.748,6.598942674552077
5358.25,5358.35,-14.251818181818182,-2.6627272727272726,-3.462727272727273,15.183295196753887
5358.25,5358.45,-10.811111111111112,0.0166666666666666,-0.3233333333333333,10.841450401334749
5358.25,5358.55,-13.066,0.944,-0.358,13.136500936654995
5358.25,5358.65,-7.918888888888889,1.5366666666666668,0.1477777777777777,8.073189010209408
5358.25,5358.75,-8.274,0.266,0.279,8.304621420117348
5358.25,5358.85,-11.402727272727274,-4.956363636363637,0.480909090909091,12.873937042647004
5358.25,5358.95,-7.495555555555555,-1.1944444444444444,-2.347777777777777,8.236556254188773
5358.25,5359.05,-11.989999999999998,-0.716,-1.778,12.16775694596819
5358.25,5359.15,-13.24,-0.228,-1.3010000000000002,13.393823527529714
5359.25,5359.25,-5.010000000000001,0.8766666666666667,-2.32,5.648532661901164
5359.25,5359.35,-6.847272727272727,0.9,-0.3309090909090909,7.000396463943801
5359.25,5359.45,-15.24,-1.8666666666666667,2.52,15.694896382567512
5359.25,5359.55,-5.674,-0.089,0.426,5.789574941066481
5359.25,5359.65,-12.095,-0.01,-0.4309999999999999,12.127514374543887
5359.25,5359.75,-13.92111111111111,-0.0755555555555555,-1.047777777777778,13.994179234916514
5359.25,5359.85,-5.490909090909091,1.6345454545454543,-0.6127272727272728,5.827886096097845
5359.25,5359.95,-5.129,1.1549999999999998,0.4720000000000001,5.318522062641193
5359.25,5360.05,-19.23,-3.37,0.8933333333333332,19.655225797243776
5359.25,5360.15,-12.383,-1.816,-0.678,12.571408904160142
5360.25,5360.25,-9.898888888888887,-0.8088888888888888,-2.851111111111111,10.389663741164933
5360.25,5360.35,-7.662727272727272,1.1672727272727272,-1.7290909090909097,7.947941824669064
5360.25,5360.45,-7.152999999999999,1.363,0.2469999999999999,7.354904709107622
5360.25,5360.55,-12.952222222222222,0.2622222222222222,2.4000000000000004,13.298581372174713
5360.25,5360.65,-15.67777777777778,-1.1966666666666663,-0.64,15.804739602944096
5360.25,5360.75,-13.608999999999998,-2.373,-0.043,13.932238260379282
5360.25,5360.85,-7.677,-3.4840000000000004,-1.01,8.574607932376416
5360.25,5360.95,-7.787999999999999,-1.1140000000000003,-1.367,8.02327783354627
5360.25,5361.05,-10.96,0.926,-2.3630000000000004,11.344844757621251
5360.25,5361.15,-13.89222222222222,0.0733333333333333,-0.42,13.987342563798128
5361.25,5361.25,-11.711,0.62,0.434,11.824766365812753
5361.25,5361.35,-8.288,-1.208,1.784,8.720609712369255
5361.25,5361.45,-6.956,-4.123,0.8600000000000001,8.188372183708909
5361.25,5361.55,-11.424,-2.699,-2.305,12.083201178431365
5361.25,5361.65,-11.936666666666666,1.5533333333333337,-3.316666666666667,12.557407732886777
5361.25,5361.75,-10.452000000000002,2.358,-0.934,11.009820646883842
5361.25,5361.85,-13.311999999999998,-0.0479999999999999,0.417,13.328382502640435
5361.25,5361.95,-7.274999999999999,0.055,1.312,7.449346032962358
5361.25,5362.05,-4.390909090909091,-1.2863636363636364,1.9018181818181816,4.97692255480824
5361.25,5362.15,-4.96125,-0.8274999999999999,0.27125,5.066055171801066
5362.25,5362.25,-15.392,-1.9239999999999997,-3.688,16.14842055186299
5362.25,5362.35,-7.537999999999999,0.411,-1.108,7.662196604814014
5362.25,5362.45,-12.84,0.367,-1.001,12.907450218262731
5362.25,5362.55,-8.07090909090909,0.6281818181818182,-0.7272727272727273,8.17142532128011
5362.25,5362.65,-8.801111111111112,0.0266666666666666,-0.0988888888888889,8.817742197927052
5362.25,5362.75,-14.551111111111112,-3.0133333333333336,0.3733333333333333,14.952587118814396
5362.25,5362.85,-11.391818181818184,-0.419090909090909,-2.677272727272727,11.733273697814797
5362.25,5362.95,-13.398888888888887,-0.3033333333333333,-1.0822222222222222,13.47047262271004
5362.25,5363.05,-7.048181818181818,0.8790909090909089,-1.9645454545454544,7.464518933679471
5362.25,5363.15,-4.972222222222221,1.281111111111111,-0.6388888888888888,5.229515568782518
5363.25,5363.25,-9.774444444444445,0.4555555555555555,1.4455555555555557,9.95334239860874
5363.25,5363.35,-13.204545454545457,-2.2563636363636363,0.3327272727272727,13.490255157323343
5363.25,5363.45,-6.416666666666667,-0.2222222222222222,-0.6766666666666666,6.510221081133799
5363.25,5363.55,-18.08272727272727,-0.7263636363636363,-1.2881818181818183,18.1729902370749
5363.25,5363.65,-7.304,0.183,-0.509,7.365930297874515
5363.25,5363.75,-5.02125,1.425,0.7462500000000001,5.3179815572764655
5363.25,5363.85,-13.562727272727273,-2.1554545454545457,2.28,14.147978692074163
5363.25,5363.95,-15.504444444444443,-2.195555555555556,-2.3866666666666667,16.205169527988115
5363.25,5364.05,-10.286363636363635,1.3136363636363635,-1.721818181818182,10.808419623482202
5363.25,5364.15,-10.066999999999998,-0.018,0.05,10.06962822390144
5364.25,5364.25,-6.14625,0.7337499999999999,-0.0537499999999999,6.21281734566252
5364.25,5364.35,-8.92,-0.8981818181818181,1.2236363636363636,9.134248179671784
5364.25,5364.45,-12.226,-2.636,0.0929999999999999,12.778918750161228
5364.25,5364.55,-12.228,0.3319999999999999,-0.95,12.311465614006869
5364.25,5364.65,-7.138000000000001,1.628,-0.619,7.400401817633873
5364.25,5364.75,-6.35375,0.87375,1.1225,6.555273073039143
5364.25,5364.85,-14.59909090909091,-2.297272727272728,1.3954545454545455,14.885425268297688
5364.25,5364.95,-8.033999999999999,-1.019,-0.65,8.155504105963008
5364.25,5365.05,-14.216,1.0779999999999998,-0.82,14.314173648433002
5364.25,5365.15,-9.325,0.958,-0.513,9.473599745446853
5365.25,5365.25,-13.029,-0.047,1.52,13.311459777820904
5365.25,5365.35,-4.398888888888889,-2.0711111111111107,2.448888888888889,5.492004501506292
