packet_timestamp,time,lat,lon,alt,acc_x,acc_y,acc_z,acc_mag,vel_x,vel_y,vel_z,vel_mag
5277.25,5277.35,47.98686080000001,-81.8484864,560.073,9.893333333333334,-0.6788888888888889,-0.288888888888889,9.9209007102229,0.0,0.0,0.0,0.0
5277.25,5277.45,47.98686080000001,-81.8484864,560.162,9.866666666666667,-0.74,-0.18777777777777777,9.896738013947967,0.0,0.0,0.0,0.0
5277.25,5277.55,47.9868608,-81.8484864,559.895,9.858181818181817,-0.8218181818181818,-0.17363636363636362,9.894156029167451,0.0,0.0,0.0,0.0
5277.25,5277.65,47.9868608,-81.8484864,560.073,9.852222222222224,-0.7911111111111111,-0.20222222222222225,9.88664108291401,0.0,0.0,0.0,0.0
5277.25,5277.75,47.9868608,-81.8484864,560.1175000000001,9.874999999999998,-0.688,-0.14599999999999996,9.900412323260804,0.0,0.0,0.0,0.0
5277.25,5277.85,47.98686080000001,-81.8484864,560.073,9.882727272727273,-0.6990909090909091,-0.22363636363636366,9.910398780537665,0.0,0.0,0.0,0.0
5277.25,5277.95,47.9868608,-81.8484864,559.851,9.8525,-0.79,-0.21625,9.886708346015514,0.0,0.0,0.0,0.0
5277.25,5278.05,47.9868608,-81.8484864,559.806,9.848181818181818,-0.8218181818181818,-0.22454545454545452,9.885199818764692,0.0,0.0,0.0,0.0
5277.25,5278.15,47.9868608,-81.8484864,559.895,9.851111111111111,-0.7611111111111112,-0.2733333333333334,9.884728469398755,0.0,0.0,0.0,0.0
5278.25,5278.25,47.9868608,-81.8484864,560.1175000000001,9.896,-0.66,-0.20400000000000001,9.920287143464956,0.0,0.0,0.0,0.0
5278.25,5278.35,47.98686080000001,-81.8484864,559.984,9.83909090909091,-0.7627272727272728,-0.1890909090909091,9.87124077839917,0.0,0.0,0.0,0.0
5278.25,5278.45,47.9868608,-81.8484864,560.3845,9.8575,-0.8325,-0.20124999999999998,9.894782083658448,0.0,0.0,0.0,0.0
5278.25,5278.55,47.9868608,-81.8484864,560.34,9.886363636363638,-0.7618181818181818,-0.1109090909090909,9.916734737759647,0.0,0.0,0.0,0.0
5278.25,5278.65,47.9868608,-81.8484864,559.8065,9.878,-0.6779999999999999,-0.197,9.903434192680622,0.0,0.0,0.0,0.0
5278.25,5278.75,47.9868608,-81.8484864,559.806,9.883333333333333,-0.7244444444444444,-0.23444444444444443,9.912860363214666,0.0,0.0,0.0,0.0
5278.25,5278.85,47.98686080000001,-81.8484864,560.162,9.882727272727271,-0.8136363636363636,-0.23636363636363636,9.91942505819463,0.0,0.0,0.0,0.0
5278.25,5278.95,47.9868608,-81.8484864,560.0285,9.868749999999999,-0.80625,-0.29625,9.906246330785569,0.0,0.0,0.0,0.0
