packet_timestamp,time,lat,lon,alt
5296.25,5296.35,47.98816,-81.843264,5740.2075
5296.25,5296.45,47.98816,-81.843264,5771.021000000001
5296.25,5296.55,47.98816,-81.843264,5866.061
5296.25,5296.65,47.98816,-81.843264,5863.898499999999
5296.25,5296.75,47.98816,-81.843264,5903.35
5296.25,5296.85,47.98816,-81.843264,5963.228
5296.25,5296.95,47.98816,-81.843264,5940.805
5296.25,5297.05,47.98816,-81.843264,5965.26
5296.25,5297.15,47.98816,-81.843264,6014.6815
5297.25,5297.25,47.98816,-81.843264,6044.801
5297.25,5297.35,47.9827104,-81.8641344,6030.4155
5297.25,5297.45,47.9827104,-81.8641344,6063.909
5297.25,5297.55,47.9827104,-81.8641344,6140.3505000000005
5297.25,5297.65,47.9827104,-81.8641344,6109.468
5297.25,5297.75,47.9827104,-81.8641344,6124.25
5297.25,5297.85,47.9827104,-81.8641344,6180.3365
5297.25,5297.95,47.9827104,-81.8641344,6244.323
5297.25,5298.05,47.9825312,-81.86462933333333,6210.537
5297.25,5298.15,47.98262080000001,-81.86438186666668,6229.85
5298.25,5298.25,47.9827104,-81.8641344,6306.648999999999
5298.25,5298.35,47.9827104,-81.8641344,6320.047
5298.25,5298.45,47.9827104,-81.8641344,6302.458
5298.25,5298.55,47.9827104,-81.8641344,6325.866
5298.25,5298.65,47.9827104,-81.8641344,6403.746
5298.25,5298.75,47.9827104,-81.8641344,6422.904500000001
5298.25,5298.85,47.9827104,-81.8641344,6403.925
5298.25,5298.95,47.9827104,-81.8641344,6429.492
5298.25,5299.05,47.9891968,-81.861536,6515.093
5298.25,5299.15,47.9891968,-81.861536,6544.335
5299.25,5299.25,47.9891968,-81.861536,6505.637
5299.25,5299.35,47.9891968,-81.861536,6519.96
5299.25,5299.45,47.9891968,-81.861536,6578.1155
5299.25,5299.55,47.98928,-81.8617856,6651.521
5299.25,5299.65,47.98928,-81.8617856,6608.867
5299.25,5299.75,47.98928,-81.8617856,6616.614
5299.25,5299.85,47.98928,-81.8617856,6665.6885
5299.25,5299.95,47.98928,-81.8617856,6725.425
5299.25,5300.05,47.98928,-81.8617856,6733.415
5299.25,5300.15,47.98928,-81.8617856,6707.476000000001
5300.25,5300.25,47.98928,-81.8617856,6728.238
5300.25,5300.35,47.98928,-81.8617856,6840.987
5300.25,5300.45,47.98928,-81.8617856,6860.113
5300.25,5300.55,47.98928,-81.8617856,6811.630999999999
5300.25,5300.65,47.98928,-81.8617856,6814.807
5300.25,5300.75,47.98928,-81.8617856,6838.177
5300.25,5300.85,47.98928,-81.8617856,6926.816
5300.25,5300.95,47.98928,-81.8617856,6958.302
5300.25,5301.05,47.98928,-81.8617856,6911.8975
5300.25,5301.15,47.98928,-81.8617856,6926.075
5301.25,5301.25,47.98928,-81.8617856,6943.879
5301.25,5301.35,47.98928,-81.8617856,7036.6895
5301.25,5301.45,47.98928,-81.8617856,7056.302
5301.25,5301.55,47.98928,-81.8617856,7013.753000000001
5301.25,5301.65,47.98928,-81.8617856,7029.444
5301.25,5301.75,47.98928,-81.8617856,7073.1725
5301.25,5301.85,47.98928,-81.8617856,7167.128
5301.25,5301.95,47.98928,-81.8617856,7161.289
5301.25,5302.05,47.98928,-81.8617856,7114.3375
5301.25,5302.15,47.98928,-81.8617856,7126.148
5302.25,5302.25,47.98928,-81.8617856,7166.579
5302.25,5302.35,47.98928,-81.8617856,7256.575
5302.25,5302.45,47.98928,-81.8617856,7228.32
5302.25,5302.55,47.98928,-81.8617856,7206.156
