mission_time,x,y,z,magnitude
5559.49,-32086,4650,31200,44995.26526202507
5559.51,-32387,4800,31650,45537.67966201177
5559.53,-31486,4950,-32236,45332.44304027746
5559.55,-31636,4650,-31636,44981.057035156475
5559.57,-31786,5850,-30736,44601.2779189117
5559.59,-31486,5850,-30586,44284.242028062305
5559.6,-32236,6000,-29387,44031.30096874268
5559.62,-32086,6000,-28036,43029.39334919794
5559.64,-31936,5100,-28636,43196.51134061639
5559.66,-31936,4500,-28336,42931.18903547862
5559.68,-32536,3750,-28336,43307.99801422365
5559.7,-32536,3300,-27586,42783.97704748823
5559.72,31950,2700,-25786,41146.206337887335
5559.74,31650,1650,-25486,40669.167633478806
5559.76,31650,1350,-24436,40008.287841396064
5559.78,31200,1350,-23086,38835.88412795568
5559.8,31200,1200,-22486,38477.268562100406
5559.82,30599,0,-20236,36685.07185491123
5559.839,30750,750,-20836,37151.902992982745
5559.86,30150,900,-18736,35508.73408050476
5559.88,30900,750,-17686,35611.33381382955
5559.9,30300,1500,-16936,34744.32465885616
5559.92,30450,3449,-16637,34869.58373711966
5559.93,30150,3000,-16786,34638.01807263227
5559.95,30599,4500,-15736,34701.15987975042
5559.97,30750,5700,-16036,35145.49467570488
5559.99,30599,7350,-15136,34920.191823642665
5560.01,30750,8850,-14236,35022.11724039539
5560.03,31050,10500,-14686,35917.002881643675
5560.05,31950,11550,-14386,36893.928985674596
5560.07,32550,14400,-14986,38619.20113104361
5560.09,32400,15600,-14836,38900.21717163029
5560.11,32400,18000,-14686,39867.763870074275
5560.13,-32686,19500,-16036,41301.06405408945
5560.15,-32236,22350,-16336,42491.72968943486
5560.17,-32686,24300,-17536,44343.83713663038
5560.19,31800,26249,-17986,44986.066698478986
5560.21,31650,28500,-18736,46529.6700611556
5560.23,31650,30300,-19637,48014.83384330305
5560.25,32550,31500,-21886,50306.55519909905
5560.27,32250,-32387,-22786,51070.36386202863
5560.28,32250,-30136,-25336,50893.55452314173
5560.3,31350,-30886,-26986,51623.75123913411
5560.32,31650,-29236,-28936,51901.428612322416
5560.34,31650,-29536,-30586,53005.67131920885
5560.36,31800,-29686,-32387,54234.82612676102
5560.38,31500,-29536,30900,53098.35492743631
5560.4,31950,-30736,29699,53362.29752362617
5560.42,32100,-31936,28050,53264.62800020291
5560.44,32550,32700,27300,53610.47005949491
5560.46,32550,31950,24900,51964.55522757796
5560.479,-32536,30599,24449,50918.00956439676
5560.5,32400,28650,23400,49174.61235231042
5560.52,-32387,28950,22949,49129.18552143929
5560.54,-32086,27900,22050,47897.013435077555
5560.56,32250,27150,22200,47644.77935723913
5560.58,32250,27750,21600,47714.62040087923
5560.6,32700,27300,20250,47166.11601563139
5560.62,32400,27750,20850,47482.04923968636
5560.63,31950,28350,19200,46831.23957360087
5560.65,31350,30599,19500,47951.760144962354
5560.67,30599,31500,19350,47989.28318906212
5560.69,29550,32100,19200,47668.149743827904
5560.71,28800,-31486,17700,46196.30067440466
5560.73,29400,-29836,17700,45473.47464181729
5560.75,29249,-29536,16950,44890.77630204227
5560.77,27450,-27886,16500,42466.23948503093
5560.79,27150,-26836,16500,41587.77940693636
5560.81,26249,-25486,15450,39714.5904800742
5560.83,24600,-25786,14700,38550.84689082718
5560.85,24600,-25786,13799,38216.36033166947
5560.87,25200,-25486,13050,38142.87215194996
5560.89,25200,-27586,11100,38977.39596227537
5560.91,24300,-28786,10200,39027.731115195515
5560.93,24449,-30886,8250,40246.255689194244
5560.95,25650,-32086,7200,41704.60281551666
5560.96,25050,30750,6750,40232.16996384858
5560.98,25650,28650,6150,38943.13161521554
5561.0,25949,26100,6750,37418.218837886976
5561.02,27000,24150,6600,36820.95191599478
5561.04,27150,22350,6450,35752.58731896197
5561.06,27000,19949,6899,34271.83686352396
5561.08,27599,17850,7350,33680.109872148576
5561.1,29249,16200,8550,34511.54156220785
5561.119,29100,14400,10650,34170.05267774693
5561.14,28800,12450,12150,33646.173630890036
5561.16,30150,12150,12600,34862.659106843814
5561.18,29699,11700,14400,35018.289521334416
5561.2,31050,9900,15450,36066.813000319285
5561.22,31350,9900,17100,37057.28673284109
5561.24,31650,9900,18300,37876.41086481136
5561.26,31800,8400,20700,38862.44974265004
5561.28,32550,8250,19650,38906.13704802881
5561.3,-32536,8850,20250,39331.61954458524
5561.31,-32536,9000,22050,40321.13336700743
5561.33,-32536,9000,22650,40652.352896234675
5561.35,-31936,9300,22949,40411.07146562684
5561.37,-32536,9300,23400,41141.722083549204
5561.39,-31486,9000,24900,41138.52447524096
5561.41,-32236,8400,25650,42043.33711778835
5561.43,-32236,8700,27750,43415.57550004376
5561.45,-30586,8100,27750,42085.340630675666
5561.47,-31186,9600,29699,44122.0715402167
5561.49,-30886,8700,30000,43927.61086150714
5561.51,-31486,9150,30900,45054.41927269732
5561.53,-31036,8850,32400,45730.906354455736
5561.55,-31336,9600,-32086,45865.196958042165
5561.57,-31036,9600,-31186,45032.87567988525
5561.59,-30886,9600,-31186,44929.62933299139
5561.61,-31036,9600,-31186,45032.87567988525
5561.63,-31186,9900,-31336,45304.762354525155
5561.64,-31036,9000,-30736,44597.47741745042
5561.66,-31186,7950,-31486,45023.7414260521
5561.68,-30736,7200,-31186,44374.635683011526
5561.7,-31636,7950,-31336,45232.55345434303
5561.72,-31636,6899,-31486,45164.15495722244
5561.74,-31486,4950,-31336,44696.93045389135
5561.759,-32086,4650,-30886,44778.107284698846
5561.78,32550,2700,-30436,44644.62561160078
5561.8,32400,2400,-29536,43907.80449988362
5561.82,32700,1500,-28336,43295.13709413564
5561.84,31800,2400,-26986,41776.11992514384
5561.86,32400,2250,-26236,41751.05023828742
5561.88,31950,1350,-23686,39795.12025361904
5561.9,31350,2250,-23086,38998.056310539374
5561.92,32400,4350,-22036,39424.20317520698
5561.94,-32686,6450,-20686,39215.9112096098
5561.96,32550,7649,-20086,39005.85977773083
5561.98,-32536,9600,-19486,39121.03643821314
5561.99,-32086,11250,-19486,39189.00473347084
5562.01,-32686,13200,-19637,40351.28703027947
5562.03,-32236,14849,-20536,41004.63136037197
5562.05,-31186,16050,-20836,40795.931071615465
5562.07,-31186,18600,-21736,42319.97509451063
5562.09,-31636,20100,-20986,42956.47438978204
5562.11,-31336,21300,-21286,43459.50634786364
5562.13,-31486,22500,-23086,45061.975012198476
5562.15,-31786,23100,-23536,45802.8720933524
5562.17,-31186,22949,-23236,45156.781251546265
5562.19,-30886,22800,-23836,45187.82902508152
5562.21,-31486,22650,-24136,45683.00769432766
5562.23,-31636,21449,-23986,45124.54202537683
5562.25,-31186,21449,-23986,44810.204116919616
5562.27,-31336,20550,-24136,44573.466232726394
5562.29,-31036,18000,-23686,42991.393231669055
5562.31,-31336,17250,-23236,42654.64912527121
5562.32,-30736,15600,-22486,41154.366621295485
5562.34,-31036,14100,-22936,41086.535410034274
5562.36,-31486,12150,-21136,39821.11490151927
5562.38,-31786,11100,-21136,39752.865204913214
5562.399,-31786,9000,-20986,39137.73105329434
5562.42,-32236,7500,-19936,38637.466169509615
5562.44,32550,6000,-19486,38408.41959779132
5562.46,32250,5850,-18436,37605.46630478075
5562.48,31350,3300,-18736,36670.83576904132
5562.5,30300,1950,-19186,35916.50172274577
5562.52,30900,1350,-19486,36555.93927120462
5562.54,30000,-150,-19637,35855.74248289944
5562.56,29400,0,-20236,35691.1150848499
5562.58,29850,-2250,-19936,35965.66551587778
5562.6,28950,-2550,-21586,36201.66288998338
5562.62,28950,-2400,-20686,35661.927822258855
5562.64,29249,-4350,-22486,37148.979757188485
5562.66,28350,-4350,-22486,36445.372765277076
5562.67,28650,-4050,-23986,37583.948648325924
5562.69,28500,-4950,-24136,37673.58485729756
5562.71,28950,-3900,-24136,37892.73012069729
5562.73,28800,-4950,-25637,38874.13367523449
5562.75,28500,-4650,-26386,39116.40954893483
5562.77,28650,-4950,-26986,39668.2391340982
5562.79,28650,-4350,-26986,39597.84332511052
5562.81,29100,-4200,-29536,41675.2360041308
5562.83,30599,-3449,-29836,42876.348935048096
5562.85,30300,-3300,-30586,43179.66414876336
5562.87,30450,-2700,-32686,44753.403177859
5562.89,31200,-600,-32686,45190.42593293407
5562.91,31500,300,31950,44868.056565891064
5562.93,31800,1350,31050,44465.323567922
5562.95,31800,1950,30300,43967.40269790791
5562.97,32700,2700,31050,45173.91393271121
5562.99,-32686,4950,30750,45149.08189542728
5563.0,-32086,5100,31650,45356.850596133765
5563.02,-31936,6150,31350,45172.48162321836
5563.039,-30886,7649,32550,45518.72907935809
5563.06,-31486,9600,32700,46398.47191449305
5563.08,-30436,10350,-32686,45845.90703650654
5563.1,-30586,10650,-30586,44546.93358694849
5563.12,-30586,11850,-30436,44746.79867878818
5563.14,-30586,12300,-28336,43470.936175794515
5563.16,-30736,12150,-27886,43242.95540316364
5563.18,-30286,12300,-26986,42388.39454378993
5563.2,-31786,12300,-25486,42557.91338869894
5563.22,-30436,11700,-25637,41478.86045927492
5563.24,-31036,10650,-24586,41001.55109261112
5563.26,-31486,9900,-23836,40712.81238136221
5563.28,-32086,9150,-23686,40917.72833381638
5563.3,-32236,8550,-23836,40992.8907494946
5563.32,-31936,7649,-23836,40577.95205527258
5563.33,-32086,7200,-24736,41148.76780658201
5563.35,-32536,5100,-23986,40742.232290339714
5563.37,-32536,5250,-23836,40673.19377673703
5563.39,31500,3000,-23986,39706.148088173955
5563.41,32100,1950,-23836,40029.58151167708
5563.43,31500,450,-23086,39056.573019147494
5563.45,30150,-150,-22786,37792.15257166493
5563.47,30300,-750,-22336,37650.35718290067
5563.49,30000,-1350,-23086,37878.5677659544
5563.51,29699,-3150,-21436,36762.14353108371
5563.53,29249,-3449,-21886,36693.27728617328
5563.55,29699,-3600,-20536,36286.60768107154
5563.57,28950,-3000,-22036,36505.99671286897
5563.59,29249,-3000,-22036,36743.56129990668
5563.61,29850,-3000,-23086,37854.8001711804
5563.63,29550,-2400,-22186,37029.462539982946
5563.65,30599,-1350,-21886,37644.63171555806
5563.67,30450,-1650,-22486,37888.58925850895
5563.679,31350,450,-22036,38322.45159172362
5563.7,31350,1050,-21886,38248.16330230773
5563.72,31650,3750,-20386,37833.5036178253
5563.74,31950,3750,-19486,37610.75904578369
5563.76,31800,5400,-19936,37918.914752402925
5563.78,32700,7200,-19486,38740.601389240204
5563.8,-32686,8700,-18436,38522.08057724816
5563.82,32700,9000,-18136,38460.42766272887
5563.84,32700,9450,-18136,38568.21224791214
5563.86,32400,10500,-17836,38446.49393637865
5563.88,32550,10950,-17686,38628.99941753604
5563.9,32250,12150,-16486,38203.05218173019
5563.92,-32686,13200,-15436,38482.26464229984
5563.94,-32536,13799,-15736,38686.24294242076
5563.96,-32686,15000,-16186,39438.06780256862
5563.98,32400,16350,-16336,39798.83661616254
5564.0,32700,18600,-16036,40895.02776622117
5564.01,-31636,19350,-17386,40957.685383820215
5564.03,-32236,20550,-17836,42185.12880151014
5564.05,-32086,21300,-17986,42505.26546205776
5564.07,-31936,22800,-18886,43548.00904748689
5564.09,-32536,23550,-19637,44708.00336628778
5564.11,-32086,23250,-18886,43894.8162315324
5564.13,-31936,24449,-20536,45159.59469481541
5564.15,-31486,25050,-20536,45172.9785601968
5564.17,-32086,25350,-20836,45894.147687913326
5564.19,-31786,25050,-20986,45587.986268314155
5564.21,-31336,23850,-21886,45052.906587699756
5564.23,-31936,23400,-19936,44327.330079760046
5564.25,-31786,21300,-19637,43007.57566987472
5564.27,-32536,19800,-19336,42714.30898422682
5564.29,-30736,18300,-18886,40450.867629755485
5564.31,-32686,16350,-18586,41001.66450279793
5564.33,-31936,14250,-17236,38987.822355191885
5564.35,32250,10800,-16486,37795.379294299986
5564.36,31800,8850,-15886,36632.32856371541
5564.38,31350,7350,-14836,35453.51739954726
5564.4,30750,4650,-14686,34392.78406875489
5564.42,29699,3000,-13037,32572.902388335002
5564.44,29400,2250,-12736,32118.969410614656
5564.46,28350,2550,-11986,30885.096664896486
5564.48,28500,2250,-10936,30608.962674354058
5564.5,28050,4350,-9736,30008.577040572916
5564.52,28350,5100,-8836,30129.842283025646
5564.54,27750,6899,-8536,29841.615187519594
5564.56,28500,8550,-7336,30645.870782211427
5564.58,29699,11850,-8236,33019.46088293993
5564.6,29400,14100,-8536,33705.09302761231
5564.62,30000,16200,-9736,35457.434989011825
5564.64,31800,17550,-11236,38019.60278593136
5564.66,32100,20700,-12887,40310.97578823911
5564.68,31650,21449,-14836,41010.839993835776
5564.69,-32536,23400,-16786,43450.21394653886
5564.71,-32536,23850,-19637,44866.75344840543
5564.73,-31336,24600,-21886,45454.39353901886
5564.75,-31336,24750,-24286,46736.67930009576
5564.77,-31786,26400,-26236,48945.249943176306
5564.79,-31036,25500,-28936,49505.3067054432
5564.81,-30436,25650,-30886,50380.72639412814
5564.83,-30886,25650,32250,51496.89307133004
5564.85,-30286,25200,31050,50163.57539091487
5564.87,-31036,24600,29100,49144.71788503826
5564.89,-31036,24600,28050,48530.35952885575
5564.91,-31786,25350,27900,49309.04882473398
5564.93,-31186,24900,25650,47439.42554458264
5564.95,-32536,24150,24449,47324.06784079323
5564.97,-32236,25650,23250,47303.74928058029
5564.99,-32387,25650,23550,47554.629311981815
5565.01,-32086,25500,22500,46754.80078024074
5565.02,-32086,25800,21300,46355.59724564014
5565.04,-32236,26400,21449,46863.41106876451
5565.06,-32086,27000,20400,46633.372127694136
5565.08,32700,27450,20700,47447.68171365172
5565.1,31350,28050,20100,46622.25863254589
5565.12,31950,28200,19050,46679.17094379462
5565.14,31350,28200,17850,45789.573048894
5565.16,31200,29100,17250,46019.696869927335
5565.18,30599,29249,15900,45217.39490505838
5565.2,30000,29249,15750,44761.216482575626
5565.22,29249,27900,14550,42960.63897336724
5565.24,29850,27900,13500,43031.18055549952
5565.26,30300,26699,12600,42304.68769533702
5565.28,29100,26550,12000,41179.029857440786
5565.3,28950,25650,10800,40158.00044822949
5565.32,28050,24000,9150,38033.20917303718
5565.34,28200,22949,8250,37282.15526226991
5565.36,27300,22200,7350,35946.52278037474
5565.37,27150,21000,7200,35070.82120509869
5565.39,26699,19800,7200,34010.53661734845
5565.41,25949,18300,6600,32431.475467514578
5565.43,27450,17700,6600,33321.952223721826
5565.45,27750,16350,6150,32790.35681416108
5565.47,27000,15000,7500,31784.430150625638
5565.49,26249,14550,8400,31165.245081661076
5565.51,28050,12600,8400,31876.67642650344
5565.53,28800,12900,10350,33211.02979433188
5565.55,29249,11250,11250,33296.08086547124
5565.57,30450,10350,13650,34937.76609916553
5565.59,30599,10350,15150,35678.33797978824
5565.61,31200,10500,17700,37376.195633049654
5565.63,32250,10950,18450,38734.57757611408
5565.65,-32236,11850,19500,39494.7109876753
5565.67,-31186,12000,20250,39072.101248845065
5565.69,-32387,12900,21300,40853.61390379069
5565.7,-31786,13349,21900,40843.060573370356
5565.72,-32236,13799,22650,41744.39599515125
5565.74,-31636,13050,23100,41288.606128083324
5565.76,-31336,12150,23700,41124.89995124608
5565.78,-32086,10950,24900,42064.52063200055
5565.8,-31486,10950,26100,42337.69828415333
5565.82,-31486,8400,28200,43094.87435879121
5565.84,-31936,8400,29550,44313.32300787202
5565.86,-31936,7649,31500,45504.56347444726
5565.88,-29836,6600,-31186,43661.3500936469
5565.9,-32387,6750,-29686,44449.28418996194
5565.92,-32387,6000,-27586,42963.99847546781
5565.94,-31486,6750,-24586,40514.22086132226
5565.96,-31936,7350,-22486,39743.5629001729
5565.98,-32686,6750,-20386,39109.156114649166
5566.0,32100,8400,-18736,38105.21875019221
5566.02,31800,7350,-15136,35977.22885381808
5566.04,31200,8850,-13037,34953.195404712285
5566.05,31050,10350,-12137,34907.474400191146
5566.07,29699,12450,-10186,33775.54880383145
5566.09,30150,13500,-8386,34082.21671194525
5566.11,29400,15000,-7186,33778.67072577013
5566.13,28650,16350,-6736,33667.76939448172
5566.15,28800,18000,-5536,34410.569539023905
5566.17,28500,19650,-5836,35106.002278812666
5566.19,27750,20250,-6286,34923.32739015571
5566.21,28050,22050,-6286,36228.70127398994
5566.23,27300,22949,-5986,36163.22437228185
5566.25,28200,23550,-7336,37465.44269056486
5566.27,28200,23400,-8236,37558.377174739595
5566.29,29249,24750,-8386,39222.33416052645
5566.31,28650,25200,-9136,39234.283426615555
5566.33,29249,24750,-9886,39570.18444485696
5566.35,31200,24300,-10186,40837.29418068734
5566.37,29699,24000,-11236,39802.99356832347
5566.38,30750,22800,-11536,39981.017946020336
5566.4,30150,22350,-11986,39398.086197174605
5566.42,-32536,19650,-14086,40535.52999530165
5566.44,32700,18750,-14086,40240.1279322022
5566.46,32250,17400,-16186,40060.06859704561
5566.48,-32536,15750,-16637,39792.50639253577
5566.5,-31336,14250,-18736,39192.41115318117
5566.52,-31636,12900,-19786,39480.78383213788
5566.54,-31336,12600,-21136,39842.63284473053
5566.56,-31336,10950,-22336,40009.302568277795
5566.58,-31186,10200,-23086,40119.446556501745
5566.6,-31336,9750,-24436,40916.0786488637
5566.62,-31636,9150,-25336,41550.83503372706
5566.64,-31186,8700,-26236,41672.344450486584
5566.66,-30436,8250,-26986,41504.90081905991
5566.68,-30586,7649,-28036,42190.37678191556
5566.7,-31336,8250,-28936,43443.06034339662
5566.71,-30736,7050,-29387,43104.52371851474
5566.73,-30586,8400,-29086,43035.5526512673
5566.75,-31336,6899,-30586,44328.82237325959
5566.77,-31336,7200,-31336,44896.87953521937
5566.79,-31486,7200,-32686,45951.96178619581
5566.81,-31486,6750,-31636,45141.63479538596
5566.83,-31936,7050,-32236,45921.348978443566
5566.85,-31486,6750,31800,45256.71989881724
5566.87,-31936,6750,31650,45466.3952386815
5566.89,-31786,6300,30150,44261.29568821952
5566.91,-31336,6600,30750,44396.704787630355
5566.93,-32086,5850,28800,43510.618198320284
5566.95,-31786,6450,28050,42880.70423861996
5566.97,-31936,6300,27150,42387.74110518276
5566.99,-31636,5850,26400,41617.53231511931
5567.01,-31786,7649,25200,41278.2872343318
5567.03,-31636,7500,24750,40861.33864669634
5567.05,-31486,7350,23700,40088.410993702404
5567.06,-31786,7649,22949,39943.88060767256
5567.08,-32236,8550,22500,40230.73695571584
5567.1,32250,9000,21000,39522.93637876619
5567.12,32700,9600,20700,39874.051712862085
5567.14,32250,9900,20400,39423.755528868634
5567.16,-32686,10500,20700,40088.83380693432
5567.18,32550,10650,19200,39262.768623722906
5567.2,-32686,10350,20100,39743.01317212876
5567.22,32700,9900,19050,39117.8028524098
5567.24,31950,9000,19350,38421.67357104581
5567.26,32550,10050,19800,39402.347645793896
5567.28,-32686,9000,19050,38888.007097304435
5567.3,32100,8550,18600,38071.93848492614
5567.32,31800,8100,18150,37500.29999880001
5567.34,30900,6150,18300,36435.18217327862
5567.36,31350,6150,19200,37273.113634361165
5567.38,30900,5550,19050,36722.13229103125
5567.39,31350,4650,18300,36596.92610042543
5567.41,30900,3900,17550,35749.44055506324
5567.43,30000,4200,17550,35009.17736822732
5567.45,30450,4050,17850,35527.84119532174
5567.47,29550,3000,18000,34730.42614192921
5567.49,28800,1650,17400,33688.61083511756
5567.51,29699,2400,17550,34580.24148267331
5567.53,28350,1050,16200,32669.022023929643
5567.55,27450,1200,15750,31670.254182750097
5567.57,28800,750,16650,33274.99060856366
5567.59,28950,150,16500,33322.28983728459
5567.61,28350,450,16350,32729.917506770467
5567.63,27900,300,16350,32339.17902482993
5567.65,28350,0,16350,32726.823860558176
5567.67,28650,-300,16200,32914.32059149938
5567.69,28800,600,15299,32616.857619948616
5567.71,28050,0,16050,32317.25545277631
5567.72,28650,600,16200,32918.42189413095
5567.74,28500,-450,16350,32859.930006011884
5567.76,27900,600,16800,32573.148450832934
5567.78,28050,600,16350,32472.834800799268
5567.8,28800,450,16650,33269.58070069414
5567.82,28200,900,16350,32609.392818634326
5567.84,29249,900,15750,33232.16064296753
5567.86,28350,750,15600,32367.34465475968
5567.88,28500,1200,15900,32657.311585615862
5567.9,27900,1050,15750,32055.810705705135
5567.92,29400,600,16050,33501.08207207642
5567.94,29100,1800,15150,32856.84860116685
5567.96,29249,1950,15600,33206.42258660213
5567.98,28950,1800,15150,32724.073707287727
5568.0,29400,1950,14700,32927.989613700986
5568.02,28800,2700,13650,31985.19188624636
5568.04,29100,3750,14400,32683.82627539193
5568.05,28950,3600,14100,32401.736064599994
5568.07,29100,3600,13050,32094.74256011411
5568.09,28500,4350,13950,32027.722366724738
5568.11,28950,5100,13950,32537.90097716815
5568.13,28800,5850,13950,32530.985229470072
5568.15,29400,6899,14700,33586.39904782887
5568.17,29249,6899,14250,33259.02436933471
5568.19,30599,8100,13500,34411.60852096281
5568.21,30750,8550,13500,34654.22052218171
5568.23,30599,9750,15000,35445.187275566765
5568.25,30150,9900,14700,34973.16828655934
5568.27,31200,10950,15000,36308.98649095014
5568.29,31350,11100,14700,36361.00246142837
5568.31,30900,12000,15299,36508.48395921145
5568.33,31200,12300,16200,37244.73117099921
5568.35,31500,12900,15600,37443.557523290976
5568.37,31500,13650,15750,37770.82207207039
5568.39,31200,13200,15450,37234.15770498911
5568.4,31200,13500,15000,37157.63716922808
5568.42,31800,13500,14849,37602.962662534985
5568.44,31350,13799,14400,37156.35747755692
5568.46,31200,15450,13799,37450.69960628239
5568.48,30750,15600,14250,37309.31519071343
5568.5,30900,16200,14400,37744.00614667182
5568.52,31050,16200,15150,38158.41977860194
5568.54,32100,16800,15299,39328.22651735011
5568.56,31950,18000,16800,40336.61488027968
5568.58,-32387,18000,18000,41193.66175760538
5568.6,-32387,18600,18450,41656.69536821182
5568.62,32550,19650,18900,42459.80452145299
5568.64,-32086,19949,19800,42655.761592075694
5568.66,32250,19650,20250,42851.458551605916
5568.68,-32236,19949,21900,43780.50133335615
5568.7,-31936,19500,22200,43508.59795488703
5568.72,-31786,19500,23100,43865.81580228504
5568.73,-31336,19050,24300,43992.469764722235
5568.75,-30436,18300,24000,42863.03880967844
5568.77,-31036,17400,24449,43171.134997820016
5568.79,-31336,15450,24900,42902.88330636998
5568.81,-31786,15150,24000,42613.05311756011
5568.83,-31936,13500,22800,41496.96490106234
5568.85,-32536,12600,20700,40568.96961964895
5568.87,-32387,11250,18750,39077.394603530054
5568.89,31500,10050,17250,37293.63216421806
5568.91,30900,8700,14700,35307.08144267945
5568.93,29100,7649,15000,33620.19037721232
5568.95,29249,6750,12600,32554.976593448813
5568.97,28800,5250,12150,31695.81991367316
5568.99,27750,4350,11550,30370.83304751452
5569.01,28200,3300,11850,30766.09334966011
5569.03,26400,1350,12150,29093.04040488034
5569.05,27000,0,12150,29607.81146927277
5569.07,27150,-750,13200,30198.09596646782
5569.08,26699,-1800,14550,30459.46652520362
5569.1,27300,-2400,16650,32066.68832293101
5569.12,27000,-3150,18600,32937.55455403452
5569.14,27599,-3150,21150,34913.46160150838
5569.16,28500,-3600,23700,37241.10632083854
5569.18,29850,-2850,25949,39654.70465152906
5569.2,30450,-2250,29249,42282.0174660576
5569.22,31500,0,32550,45296.274681258285
5569.24,32250,900,-31036,44767.2402097784
5569.26,32400,2850,-29236,43733.58201656937
5569.28,-32686,6150,-25936,42176.690149892034
5569.3,-30886,9000,-25036,40764.52246745937
5569.32,-31036,12300,-24886,41639.35988941233
5569.34,-31186,15150,-25486,43030.51582307607
5569.36,-30736,17850,-26236,44177.504365910034
5569.38,-30286,19949,-27886,45747.49602983752
5569.39,-29236,22050,-29836,47234.87156751884
5569.41,-30436,23550,32400,50306.1884463532
5569.43,-30736,22200,31200,49101.748400642515
5569.45,-31036,22200,29550,48262.57137782859
5569.47,-30736,21449,28950,47358.882978803456
5569.49,-29836,21449,28050,46228.22727511839
5569.51,-30436,20250,27599,45805.21146114272
5569.53,-30886,19200,27900,45836.61196030963
5569.55,-30886,19050,27450,45501.09884387409
5569.57,-30136,18150,28500,45275.2801868746
5569.59,-30736,17700,29249,45972.771256473105
5569.61,-30136,18000,29699,45980.52954240523
5569.63,-31186,18150,29850,46829.60170661288
5569.65,-31486,18000,30750,47549.244957202005
5569.67,-30436,18450,32100,47928.72412238824
5569.69,-30586,18000,32250,47953.78917249397
5569.71,-30886,19500,32700,49025.350544386725
5569.73,-30436,19200,32400,48422.619673041234
5569.74,-30136,18600,32400,47998.942655021056
5569.76,-30286,19200,31650,47828.90648969512
5569.78,-30586,19650,30599,47517.62511952802
5569.8,-30436,19949,28650,46315.604249539916
5569.82,-31036,19500,27599,45882.328809684455
5569.84,-31186,19650,25350,44736.02123568881
5569.86,-31336,18600,23250,43225.77235862883
5569.88,-32686,18150,22800,43790.833470031146
5569.9,-32236,16200,20400,41445.8646429291
5569.92,-32536,15299,19350,40829.80770221677
5569.94,32250,14250,18750,39933.53853592241
5569.96,32700,12750,16350,38719.181292997404
5569.98,31350,11400,15450,36762.54887790018
5570.0,32550,9750,14849,37081.77181581269
5570.02,31350,9150,16500,36589.54768783019
5570.04,30900,8100,16200,35817.03505316988
5570.06,31200,6450,16050,35674.15030522802
5570.07,30300,6150,17400,35477.77473292258
5570.09,31050,5700,18000,36339.957347250696
5570.11,30599,4950,19050,36382.74042729602
5570.13,31350,5550,19350,37256.50949834136
5570.15,31950,5100,20700,38409.66675200398
5570.17,32550,5250,21600,39416.050030412734
5570.19,32700,5850,22500,40121.845670407536
5570.21,32550,6450,23400,40603.75598389883
5570.23,-32086,6450,23850,40496.128160603206
5570.25,-31786,5700,24750,40686.63534872354
5570.27,-32387,4800,27000,42437.69278601277
5570.29,-32387,6000,29100,43951.42510772546
5570.31,-32236,5100,29699,44127.092550948786
5570.33,-31936,5550,30000,44166.84951408692
5570.35,-31936,4950,30900,44712.64469923469
5570.37,-31936,5700,32100,45637.792409361784
5570.39,-31486,5400,-32686,45704.51610070935
5570.4,-31336,6000,-32536,45569.02667382747
5570.42,-31786,6300,31500,45191.700521224026
5570.44,-31936,5700,31500,45217.78517353543
5570.46,32700,6150,30150,44901.3919606063
5570.48,-30886,5700,29400,43020.86698336053
5570.5,32700,6000,27150,42923.3328156144
5570.52,32400,5400,26249,42046.75969679471
5570.54,-31936,5700,24150,40442.80648026297
5570.56,32100,4800,22949,39750.55472568905
5570.58,32100,5100,22949,39787.89515669307
5570.6,31800,4650,21449,38638.3501329961
5570.62,30750,5550,19650,36911.88832882978
5570.64,31050,5850,19350,37050.60728247244
5570.66,31350,6600,18750,37120.68156701868
5570.68,31200,6000,19500,37278.54610898875
5570.7,31050,6899,19050,37075.61464089301
5570.719,32100,7050,19949,38445.74230002589
5570.73,-32686,7649,21150,39676.243483979175
5570.75,-32536,6899,23400,40666.29436031761
5570.77,-32086,7050,26100,41957.40573486402
5570.79,-31486,7950,28500,43206.72049577473
5570.81,-32236,8100,31500,45793.227621559934
5570.83,-31336,8250,-31186,44973.036277307314
5570.85,-31336,9900,-27736,43002.797490395904
5570.87,-30586,11100,-24886,40963.720436503325
5570.89,-31486,13050,-23086,41165.93363449929
5570.91,-31636,15000,-20086,40364.38890903714
5570.93,-31936,17100,-18286,40579.50088406707
5570.95,-32536,19500,-16786,41480.24942065802
5570.97,32100,21600,-16486,42056.60704336478
5570.99,31500,25800,-14836,43335.861546760556
5571.01,30599,28650,-14986,44516.305967588996
5571.03,30300,32100,-15286,46713.61467495317
5571.05,29400,-30436,-15886,45200.38818417382
5571.06,28350,-27286,-18436,43452.668410582104
5571.08,28050,-24736,-19486,42170.800229542714
5571.1,27750,-23086,-21886,42214.012981473345
5571.12,26550,-21886,-25936,43087.998236167805
5571.14,27150,-20986,-28786,44790.27229209485
5571.16,26699,-20686,-29986,45165.33397418865
5571.18,27000,-20686,-32536,47069.1182411568
5571.2,27599,-22036,31050,47025.44627114133
5571.22,27750,-22336,29100,45997.49336648683
5571.24,28950,-22637,28050,46231.361314588175
5571.26,28500,-24436,26400,45894.7502008672
5571.28,29100,-24886,24900,45674.20493013535
5571.3,28950,-25486,24750,45827.95212531321
