mission_time,latitude,longitude
5587.93,47.9518656,-81.8310144
5588.01,47.9518656,-81.8310144
5588.1,47.9518656,-81.8310144
5588.19,47.9518656,-81.8310144
5588.28,47.9518656,-81.8310144
5588.37,47.9518656,-81.8310144
5588.46,47.9518656,-81.8310144
5588.55,47.9518656,-81.8310144
5588.63,47.9518656,-81.8310144
5588.72,47.9518656,-81.8310144
5588.82,47.9518656,-81.8310144
5588.91,47.9518656,-81.8310144
5588.98,47.9518656,-81.8310144
5589.08,47.9518656,-81.8310144
5589.16,47.9518656,-81.8310144
5589.26,47.9518656,-81.8310144
5589.35,47.9518656,-81.8310144
5589.43,47.9518656,-81.8310144
5589.52,47.9518656,-81.8310144
5589.61,47.9518656,-81.8310144
5589.69,47.9518656,-81.8310144
5589.79,47.9518656,-81.8310144
5589.88,47.9518656,-81.8310144
5589.96,47.9518656,-81.8310144
5590.05,47.9518656,-81.8310144
5590.15,47.9518656,-81.8310144
5590.23,47.9518656,-81.8310144
5590.31,47.9518656,-81.8310144
5590.41,47.9518656,-81.8310144
5590.5,47.9518656,-81.8310144
5590.58,47.9518656,-81.8310144
5590.67,47.9518656,-81.8310144
5590.75,47.9518656,-81.8310144
5590.85,47.9518656,-81.8310144
5590.94,47.9518656,-81.8310144
5591.03,47.9518656,-81.8310144
5591.11,47.9518656,-81.8310144
5591.21,47.9518656,-81.8310144
5591.29,47.9518656,-81.8310144
5591.38,47.9518656,-81.8310144
5591.47,47.9518656,-81.8310144
5591.56,47.9518656,-81.8310144
5591.64,47.9518656,-81.8310144
5591.74,47.9518656,-81.8310144
5591.82,47.9518656,-81.8310144
5591.92,47.9518656,-81.8310144
5592.0,47.9518656,-81.8310144
5592.09,47.9518656,-81.8310144
5592.18,47.9518656,-81.8310144
5592.27,47.9518656,-81.8310144
5592.3,47.9516096,-81.8300416
5592.35,47.9516096,-81.8300416
5592.39,47.9516096,-81.8300224
5592.43,47.9516096,-81.8300224
5592.5,47.9516096,-81.8300032
5592.51,47.9516096,-81.8300032
5592.59,47.9516064,-81.8299776
5592.6,47.9516064,-81.8299776
5592.68,47.9516064,-81.8299776
5592.69,47.9516064,-81.8299648
5592.76,47.9516064,-81.8299648
5592.8,47.9516032,-81.8299392
5592.84,47.9516032,-81.8299392
5592.89,47.9516032,-81.82992
5592.92,47.9516032,-81.82992
5593.0,47.9516,-81.8299008
5593.01,47.9516,-81.8299008
5593.1,47.9516,-81.8298816
5593.1,47.9516,-81.8298816
5593.18,47.9516,-81.8298816
5593.2,47.9515968,-81.829856
5593.26,47.9515968,-81.829856
5593.3,47.9515904,-81.8298432
5593.34,47.9515904,-81.8298432
5593.4,47.9515904,-81.8298176
5593.42,47.9515904,-81.8298176
5593.5,47.9515872,-81.8297984
5593.51,47.9515872,-81.8297984
5593.59,47.9515872,-81.8297728
5593.6,47.9515872,-81.8297728
5593.67,47.9515872,-81.8297728
5593.69,47.9515808,-81.8297472
5593.759,47.9515808,-81.8297472
5593.8,47.9515776,-81.829728
5593.84,47.9515776,-81.829728
5593.9,47.9515712,-81.8297024
5593.92,47.9515712,-81.8297024
5594.0,47.951568,-81.8296896
5594.01,47.951568,-81.8296896
5594.09,47.951568,-81.8296896
5594.09,47.951568,-81.829664
5594.17,47.951568,-81.829664
5594.2,47.951568,-81.8296448
5594.26,47.951568,-81.8296448
5594.3,47.951568,-81.8296256
5594.34,47.951568,-81.8296256
5594.399,47.9515648,-81.8296128
5594.42,47.9515648,-81.8296128
5594.49,47.9515648,-81.8295872
5594.5,47.9515648,-81.8295872
5594.59,47.9515648,-81.8295872
5594.59,47.9515648,-81.829568
5594.68,47.9515648,-81.829568
5594.69,47.9515648,-81.8295488
5594.75,47.9515648,-81.8295488
5594.8,47.9515616,-81.8295296
5594.84,47.9515616,-81.8295296
5594.89,47.9515616,-81.8295104
5594.92,47.9515616,-81.8295104
5595.0,47.9515584,-81.8294912
5595.0,47.9515584,-81.8294912
5595.08,47.9515584,-81.8294912
5595.1,47.951552,-81.8294656
5595.17,47.951552,-81.8294656
5595.2,47.9515488,-81.8294464
5595.26,47.9515488,-81.8294464
5595.3,47.9515424,-81.8294208
5595.34,47.9515424,-81.8294208
5595.4,47.9515392,-81.829408
5595.42,47.9515392,-81.829408
5595.49,47.9515328,-81.8293824
5595.49,47.9515328,-81.8293824
5595.58,47.9515328,-81.8293824
5595.6,47.9515296,-81.8293696
5595.67,47.9515296,-81.8293696
5595.69,47.9515296,-81.829344
5595.76,47.9515296,-81.829344
5595.79,47.9515264,-81.8293312
5595.84,47.9515264,-81.8293312
5595.89,47.9515264,-81.8293056
5595.91,47.9515264,-81.8293056
5596.0,47.9515232,-81.8292864
5596.0,47.9515232,-81.8292864
5596.08,47.9515232,-81.8292864
5596.1,47.95152,-81.8292672
5596.17,47.95152,-81.8292672
5596.19,47.9515136,-81.829248
5596.25,47.9515136,-81.829248
5596.3,47.9515104,-81.8292224
5596.33,47.9515104,-81.8292224
5596.4,47.9515072,-81.8292032
5596.4,47.9515072,-81.8292032
5596.49,47.951504,-81.8291776
5596.49,47.951504,-81.8291776
5596.58,47.951504,-81.8291776
5596.6,47.9515008,-81.829152
5596.66,47.9515008,-81.829152
5596.69,47.9514976,-81.8291328
5596.75,47.9514976,-81.8291328
5596.8,47.9514912,-81.8291008
5596.82,47.9514912,-81.8291008
5596.89,47.951488,-81.8290816
5596.9,47.951488,-81.8290816
5596.99,47.951488,-81.8290816
5597.0,47.9514848,-81.829056
5597.07,47.9514848,-81.829056
5597.1,47.9514816,-81.8290304
5597.16,47.9514816,-81.8290304
5597.2,47.9514784,-81.8290112
5597.24,47.9514784,-81.8290112
5597.3,47.951472,-81.8289856
5597.32,47.951472,-81.8289856
5597.4,47.9514688,-81.8289664
5597.4,47.9514688,-81.8289664
5597.49,47.9514688,-81.8289664
5597.5,47.9514656,-81.8289408
5597.57,47.9514656,-81.8289408
5597.59,47.9514624,-81.8289216
5597.66,47.9514624,-81.8289216
5597.7,47.9514592,-81.828896
5597.73,47.9514592,-81.828896
5597.83,47.9514592,-81.828896
5597.92,47.9514592,-81.828896
5598.0,47.9514592,-81.828896
5598.09,47.9514592,-81.828896
5598.17,47.9514592,-81.828896
5598.27,47.9514592,-81.828896
5598.36,47.9514592,-81.828896
5598.44,47.9514592,-81.828896
5598.53,47.9514592,-81.828896
5598.63,47.9514592,-81.828896
5598.71,47.9514592,-81.828896
5598.79,47.9514592,-81.828896
5598.89,47.9514592,-81.828896
5598.98,47.9514592,-81.828896
5599.06,47.9514592,-81.828896
5599.16,47.9514592,-81.828896
5599.24,47.9514592,-81.828896
5599.34,47.9514592,-81.828896
5599.42,47.9514592,-81.828896
5599.51,47.9514592,-81.828896
5599.59,47.9514592,-81.828896
5599.69,47.9514592,-81.828896
5599.76,47.9514592,-81.828896
5599.86,47.9514592,-81.828896
5599.96,47.9514592,-81.828896
5600.04,47.9514592,-81.828896
5600.12,47.9514592,-81.828896
5600.21,47.9514592,-81.828896
5600.3,47.9514592,-81.828896
5600.39,47.9514592,-81.828896
5600.48,47.9514592,-81.828896
5600.57,47.9514592,-81.828896
5600.65,47.9514592,-81.828896
5600.74,47.9514592,-81.828896
5600.83,47.9514592,-81.828896
5600.93,47.9514592,-81.828896
5601.02,47.9514592,-81.828896
5601.1,47.9514592,-81.828896
5601.18,47.9514592,-81.828896
5601.28,47.9514592,-81.828896
5601.37,47.9514592,-81.828896
5601.46,47.9514592,-81.828896
5601.55,47.9514592,-81.828896
5601.64,47.9514592,-81.828896
5601.72,47.9514592,-81.828896
5601.81,47.9514592,-81.828896
5601.9,47.9514592,-81.828896
5601.99,47.9514592,-81.828896
5602.07,47.9514592,-81.828896
5602.16,47.9514592,-81.828896
5602.25,47.9514592,-81.828896
5602.34,47.9514592,-81.828896
5602.42,47.9514592,-81.828896
5602.51,47.9514592,-81.828896
5602.58,47.9516672,-81.8286464
5602.6,47.9516672,-81.8286464
5602.68,47.951664,-81.8286464
5602.68,47.951664,-81.8286464
5602.77,47.951664,-81.8286464
5602.78,47.9516608,-81.8286464
5602.85,47.9516608,-81.8286464
5602.88,47.951648,-81.8286208
5602.93,47.951648,-81.8286208
5602.99,47.9514496,-81.8281088
5603.01,47.9514496,-81.8281088
5603.09,47.951328,-81.8278272
5603.1,47.951328,-81.8278272
5603.19,47.951328,-81.8278272
5603.19,47.951328,-81.8277696
5603.26,47.951328,-81.8277696
5603.29,47.9513056,-81.8277184
5603.35,47.9513056,-81.8277184
5603.39,47.9512832,-81.8276736
5603.43,47.9512832,-81.8276736
5603.49,47.9512672,-81.8276416
5603.51,47.9512672,-81.8276416
5603.59,47.951264,-81.8276224
5603.6,47.951264,-81.8276224
5603.68,47.951264,-81.8276224
5603.69,47.951248,-81.8275968
5603.76,47.951248,-81.8275968
5603.79,47.9512352,-81.8275776
5603.84,47.9512352,-81.8275776
5603.89,47.951232,-81.827552
5603.92,47.951232,-81.827552
5603.99,47.9512288,-81.8275328
5603.999,47.9512288,-81.8275328
5604.09,47.9512256,-81.8275136
5604.09,47.9512256,-81.8275136
5604.17,47.9512256,-81.8275136
5604.2,47.9512288,-81.8275008
5604.26,47.9512288,-81.8275008
5604.29,47.951232,-81.8274752
5604.34,47.951232,-81.8274752
5604.4,47.951232,-81.8274688
5604.42,47.951232,-81.8274688
5604.49,47.9512352,-81.827456
5604.5,47.9512352,-81.827456
5604.59,47.9512352,-81.827456
5604.59,47.9512352,-81.8274432
5604.67,47.9512352,-81.8274432
5604.69,47.951232,-81.8274368
5604.76,47.951232,-81.8274368
5604.79,47.951184,-81.8274368
5604.84,47.951184,-81.8274368
5604.89,47.9511712,-81.8274304
5604.92,47.9511712,-81.8274304
5605.0,47.9511712,-81.8274176
5605.0,47.9511712,-81.8274176
5605.08,47.9511712,-81.8274176
5605.09,47.9511744,-81.827392
5605.17,47.9511744,-81.827392
5605.2,47.9511808,-81.8273792
5605.26,47.9511808,-81.8273792
5605.3,47.951184,-81.8273408
5605.34,47.951184,-81.8273408
5605.39,47.951184,-81.8273344
5605.42,47.951184,-81.8273344
5605.49,47.9511872,-81.8272832
5605.5,47.9511872,-81.8272832
5605.58,47.9511872,-81.8272832
5605.6,47.9511712,-81.827232
5605.66,47.9511712,-81.827232
5605.7,47.951168,-81.8271936
5605.76,47.951168,-81.8271936
5605.79,47.9511712,-81.8271872
5605.84,47.9511712,-81.8271872
5605.89,47.9511744,-81.8271744
5605.91,47.9511744,-81.8271744
5605.99,47.9511744,-81.8271744
5606.0,47.9511808,-81.8271552
5606.08,47.9511808,-81.8271552
5606.1,47.9511808,-81.827136
5606.16,47.9511808,-81.827136
5606.2,47.9511808,-81.827104
5606.25,47.9511808,-81.827104
5606.3,47.951184,-81.8270784
5606.33,47.951184,-81.8270784
5606.4,47.951184,-81.8270464
5606.41,47.951184,-81.8270464
5606.49,47.951184,-81.8270464
5606.5,47.951184,-81.8270272
5606.57,47.951184,-81.8270272
5606.6,47.951184,-81.827008
5606.66,47.951184,-81.827008
5606.7,47.9511872,-81.8269888
5606.74,47.9511872,-81.8269888
5606.8,47.9511904,-81.8269632
5606.83,47.9511904,-81.8269632
5606.9,47.9511904,-81.826944
5606.9,47.9511904,-81.826944
5606.99,47.9511904,-81.826944
5607.0,47.9511872,-81.826912
5607.08,47.9511872,-81.826912
5607.1,47.9511872,-81.8268864
5607.15,47.9511872,-81.8268864
5607.199,47.951184,-81.8268608
5607.24,47.951184,-81.8268608
5607.3,47.9511808,-81.8268352
5607.32,47.9511808,-81.8268352
5607.4,47.9511808,-81.8268096
5607.4,47.9511808,-81.8268096
5607.49,47.9511808,-81.8268096
5607.5,47.9511744,-81.826784
5607.57,47.9511744,-81.826784
5607.6,47.9511744,-81.8267584
5607.66,47.9511744,-81.8267584
5607.69,47.9511808,-81.8267456
5607.74,47.9511808,-81.8267456
5607.79,47.951184,-81.82672
5607.82,47.951184,-81.82672
5607.89,47.951184,-81.8267072
5607.9,47.951184,-81.8267072
5607.99,47.951184,-81.8267072
5608.0,47.9511872,-81.826688
5608.07,47.9511872,-81.826688
5608.1,47.9511872,-81.8266688
5608.16,47.9511872,-81.8266688
5608.2,47.9511904,-81.8266496
5608.23,47.9511904,-81.8266496
5608.3,47.9511936,-81.8266304
5608.31,47.9511936,-81.8266304
5608.4,47.9511936,-81.8266112
5608.4,47.9511936,-81.8266112
5608.479,47.9511936,-81.8266112
5608.5,47.9511904,-81.826592
5608.56,47.9511904,-81.826592
5608.6,47.9511936,-81.8265664
5608.65,47.9511936,-81.8265664
5608.7,47.9511904,-81.8265472
5608.72,47.9511904,-81.8265472
5608.8,47.9511872,-81.8265216
5608.8,47.9511872,-81.8265216
5608.9,47.9511872,-81.8265216
5608.9,47.9511872,-81.8265024
5608.98,47.9511872,-81.8265024
5609.0,47.951184,-81.8264768
5609.06,47.951184,-81.8264768
5609.1,47.951184,-81.826464
5609.14,47.951184,-81.826464
5609.2,47.951184,-81.8264384
5609.22,47.951184,-81.8264384
5609.3,47.951184,-81.8264256
5609.3,47.951184,-81.8264256
5609.39,47.951184,-81.8264256
5609.4,47.951184,-81.8264
5609.48,47.951184,-81.8264
5609.5,47.9511872,-81.8263872
5609.56,47.9511872,-81.8263872
5609.6,47.9511872,-81.826368
5609.63,47.9511872,-81.826368
5609.7,47.9511904,-81.8263488
5609.72,47.9511904,-81.8263488
5609.8,47.9511904,-81.8263296
5609.8,47.9511904,-81.8263296
5609.89,47.9511904,-81.8263296
5609.9,47.9511904,-81.8263104
5609.98,47.9511904,-81.8263104
5610.0,47.9511904,-81.8262848
5610.06,47.9511904,-81.8262848
5610.1,47.9511904,-81.8262656
5610.14,47.9511904,-81.8262656
5610.2,47.9511904,-81.8262464
5610.22,47.9511904,-81.8262464
5610.3,47.9511904,-81.8262272
5610.3,47.9511904,-81.8262272
5610.39,47.9511904,-81.8262272
5610.399,47.9511904,-81.8262016
5610.47,47.9511904,-81.8262016
5610.5,47.9511904,-81.8261888
5610.55,47.9511904,-81.8261888
5610.6,47.9511904,-81.8261632
5610.63,47.9511904,-81.8261632
5610.7,47.9511872,-81.826144
5610.71,47.9511872,-81.826144
5610.8,47.9511808,-81.8261184
5610.8,47.9511808,-81.8261184
5610.88,47.9511808,-81.8261184
5610.9,47.9511648,-81.82608
5610.96,47.9511648,-81.82608
5611.0,47.951152,-81.8260544
5611.05,47.951152,-81.8260544
5611.1,47.951152,-81.8260352
5611.13,47.951152,-81.8260352
5611.2,47.951152,-81.8260032
5611.21,47.951152,-81.8260032
5611.3,47.951152,-81.8259712
5611.3,47.951152,-81.8259712
5611.38,47.951152,-81.8259712
5611.4,47.951152,-81.825952
5611.45,47.951152,-81.825952
5611.5,47.951152,-81.8259264
5611.54,47.951152,-81.8259264
5611.6,47.951152,-81.8259072
5611.63,47.951152,-81.8259072
5611.7,47.951152,-81.825888
5611.71,47.951152,-81.825888
5611.8,47.951152,-81.8258688
5611.8,47.951152,-81.8258688
5611.87,47.951152,-81.8258688
5611.9,47.9511456,-81.8258432
5611.95,47.9511456,-81.8258432
5612.0,47.951136,-81.825824
5612.03,47.951136,-81.825824
5612.1,47.9511264,-81.825792
5612.13,47.9511264,-81.825792
5612.2,47.9511264,-81.8257664
5612.21,47.9511264,-81.8257664
5612.29,47.9511264,-81.8257664
5612.3,47.9511136,-81.8257472
5612.37,47.9511136,-81.8257472
5612.4,47.9511136,-81.8257216
5612.45,47.9511136,-81.8257216
5612.5,47.951136,-81.8257152
5612.53,47.951136,-81.8257152
5612.6,47.9511328,-81.8256896
5612.63,47.9511328,-81.8256896
5612.7,47.9511328,-81.8256512
5612.71,47.9511328,-81.8256512
5612.78,47.9511328,-81.8256512
5612.8,47.9511296,-81.825632
5612.87,47.9511296,-81.825632
5612.9,47.9511296,-81.8256064
5612.959,47.9511296,-81.8256064
5613.0,47.9511296,-81.8255872
5613.03,47.9511296,-81.8255872
5613.1,47.9511264,-81.8255616
5613.11,47.9511264,-81.8255616
5613.2,47.9511264,-81.8255616
5613.2,47.9511264,-81.8255488
5613.28,47.9511264,-81.8255488
5613.3,47.9511232,-81.8255232
5613.36,47.9511232,-81.8255232
5613.4,47.95112,-81.8254976
5613.45,47.95112,-81.8254976
5613.5,47.95112,-81.8254848
5613.53,47.95112,-81.8254848
5613.599,47.95112,-81.8254528
5613.61,47.95112,-81.8254528
5613.69,47.95112,-81.8254528
5613.7,47.9511232,-81.8254336
5613.78,47.9511232,-81.8254336
5613.8,47.95112,-81.8254016
5613.86,47.95112,-81.8254016
5613.9,47.95112,-81.8253888
5613.95,47.95112,-81.8253888
5614.0,47.9511136,-81.8253632
5614.03,47.9511136,-81.8253632
5614.1,47.9511136,-81.8253376
5614.11,47.9511136,-81.8253376
5614.19,47.9511136,-81.8253376
5614.2,47.9511104,-81.8253248
5614.28,47.9511104,-81.8253248
5614.3,47.9511104,-81.8252992
5614.36,47.9511104,-81.8252992
5614.4,47.9511072,-81.8252736
5614.45,47.9511072,-81.8252736
5614.5,47.951104,-81.825248
5614.53,47.951104,-81.825248
5614.6,47.951104,-81.825216
5614.6,47.951104,-81.825216
5614.69,47.951104,-81.825216
5614.7,47.9511008,-81.8251968
5614.78,47.9511008,-81.8251968
5614.8,47.9511008,-81.8251712
5614.86,47.9511008,-81.8251712
5614.95,47.9511008,-81.8251712
5615.03,47.9511008,-81.8251712
5615.1,47.9509056,-81.8250304
5615.11,47.9509056,-81.8250304
5615.2,47.9509056,-81.8250304
5615.3,47.9509056,-81.8250304
5615.38,47.9509056,-81.8250304
5615.46,47.9509056,-81.8250304
5615.56,47.9509056,-81.8250304
5615.59,47.9508736,-81.8248896
5615.64,47.9508736,-81.8248896
5615.69,47.950848,-81.824832
5615.72,47.950848,-81.824832
5615.79,47.9508288,-81.8248
5615.79,47.9508288,-81.8248
5615.89,47.9508288,-81.8248
5615.89,47.9508256,-81.8248384
5615.97,47.9508256,-81.8248384
5616.0,47.9508288,-81.8248192
5616.06,47.9508288,-81.8248192
5616.14,47.9508288,-81.8248192
5616.22,47.9508288,-81.8248192
5616.32,47.9508288,-81.8248192
5616.41,47.9508288,-81.8248192
5616.49,47.9508288,-81.8248192
5616.58,47.9508288,-81.8248192
5616.67,47.9508288,-81.8248192
5616.69,47.9507776,-81.8247744
5616.76,47.9507776,-81.8247744
5616.79,47.9507744,-81.8247808
5616.84,47.9507744,-81.8247808
5616.89,47.9507712,-81.8247744
5616.92,47.9507712,-81.8247744
5617.01,47.9507712,-81.8247744
5617.1,47.9507712,-81.8247744
5617.19,47.9507712,-81.8247744
5617.26,47.9507712,-81.8247744
5617.29,47.9508448,-81.8244992
5617.35,47.9508448,-81.8244992
5617.39,47.9508512,-81.8244736
5617.439,47.9508512,-81.8244736
5617.49,47.9508288,-81.824448
5617.52,47.9508288,-81.824448
5617.59,47.9508128,-81.8244416
5617.6,47.9508128,-81.8244416
5617.68,47.9508128,-81.8244416
5617.69,47.9507936,-81.8244352
5617.76,47.9507936,-81.8244352
5617.79,47.950768,-81.824448
5617.84,47.950768,-81.824448
5617.89,47.950784,-81.8244096
5617.94,47.950784,-81.8244096
5618.0,47.9507744,-81.824384
5618.02,47.9507744,-81.824384
5618.1,47.9507744,-81.824384
5618.1,47.9508512,-81.8243392
5618.18,47.9508512,-81.8243392
5618.2,47.9507744,-81.8243328
5618.26,47.9507744,-81.8243328
5618.3,47.950784,-81.8243008
5618.34,47.950784,-81.8243008
5618.4,47.9507744,-81.8242816
5618.43,47.9507744,-81.8242816
5618.5,47.9507712,-81.8242496
5618.52,47.9507712,-81.8242496
5618.59,47.9507712,-81.8242496
5618.59,47.9507648,-81.8242368
5618.68,47.9507648,-81.8242368
5618.69,47.9507296,-81.8242176
5618.76,47.9507296,-81.8242176
5618.8,47.9507584,-81.8241856
5618.84,47.9507584,-81.8241856
5618.9,47.9507584,-81.82416
5618.92,47.9507584,-81.82416
5619.0,47.9507712,-81.8241344
5619.01,47.9507712,-81.8241344
5619.09,47.9507712,-81.8241344
5619.18,47.9507712,-81.8241344
5619.27,47.9507712,-81.8241344
5619.359,47.9507712,-81.8241344
5619.39,47.9507168,-81.8240576
5619.44,47.9507168,-81.8240576
5619.49,47.9507328,-81.8240256
5619.53,47.9507328,-81.8240256
5619.6,47.9506496,-81.8240576
5619.61,47.9506496,-81.8240576
5619.69,47.9506944,-81.8240064
5619.69,47.9506944,-81.8240064
5619.78,47.9506944,-81.8240064
5619.79,47.950704,-81.8239744
5619.86,47.950704,-81.8239744
5619.89,47.9507136,-81.8239488
5619.94,47.9507136,-81.8239488
5619.999,47.9507072,-81.823936
5620.02,47.9507072,-81.823936
5620.1,47.9507072,-81.8239104
5620.11,47.9507072,-81.8239104
5620.19,47.9506944,-81.8238912
5620.19,47.9506944,-81.8238912
5620.27,47.9506944,-81.8238912
5620.3,47.950624,-81.8238592
5620.36,47.950624,-81.8238592
5620.45,47.950624,-81.8238592
5620.49,47.950656,-81.8238208
5620.53,47.950656,-81.8238208
5620.62,47.950656,-81.8238208
5620.7,47.950656,-81.8238208
5620.79,47.9506784,-81.8237248
5620.79,47.9506784,-81.8237248
5620.88,47.9506784,-81.8237248
5620.89,47.9506752,-81.8236992
5620.96,47.9506752,-81.8236992
5621.0,47.950672,-81.82368
5621.04,47.950672,-81.82368
5621.1,47.950672,-81.8236608
5621.12,47.950672,-81.8236608
5621.2,47.9506752,-81.8236288
5621.2,47.9506752,-81.8236288
5621.29,47.9506752,-81.8236288
5621.3,47.950672,-81.823616
5621.38,47.950672,-81.823616
5621.39,47.950672,-81.8235904
5621.46,47.950672,-81.8235904
5621.49,47.950672,-81.8235776
5621.53,47.950672,-81.8235776
5621.59,47.950672,-81.8235456
5621.61,47.950672,-81.8235456
5621.69,47.9506752,-81.8235264
5621.71,47.9506752,-81.8235264
5621.79,47.9506752,-81.8235264
5621.79,47.9506656,-81.8235072
5621.88,47.9506656,-81.8235072
5621.96,47.9506656,-81.8235072
5621.99,47.9506336,-81.82352
5622.04,47.9506336,-81.82352
5622.1,47.9506304,-81.823488
5622.12,47.9506304,-81.823488
5622.2,47.9506304,-81.8234624
5622.21,47.9506304,-81.8234624
5622.3,47.9506304,-81.8234624
5622.38,47.9506304,-81.8234624
5622.47,47.9506304,-81.8234624
5622.559,47.9506304,-81.8234624
5622.65,47.9506304,-81.8234624
5622.74,47.9506304,-81.8234624
5622.83,47.9506304,-81.8234624
5622.92,47.9506304,-81.8234624
5623.0,47.9506304,-81.8234624
5623.08,47.9506304,-81.8234624
5623.18,47.9506304,-81.8234624
5623.28,47.9506304,-81.8234624
5623.36,47.9506304,-81.8234624
5623.45,47.9506304,-81.8234624
5623.54,47.9506304,-81.8234624
5623.63,47.9506304,-81.8234624
5623.71,47.9506304,-81.8234624
5623.81,47.9506304,-81.8234624
5623.9,47.9506304,-81.8234624
5623.98,47.9506304,-81.8234624
5624.07,47.9506304,-81.8234624
5624.16,47.9506304,-81.8234624
5624.25,47.9506304,-81.8234624
5624.34,47.9506304,-81.8234624
5624.42,47.9506304,-81.8234624
5624.51,47.9506304,-81.8234624
5624.6,47.9506304,-81.8234624
5624.68,47.9506304,-81.8234624
5624.77,47.9506304,-81.8234624
5624.78,47.9505344,-81.8229248
5624.86,47.9505344,-81.8229248
5624.88,47.950544,-81.8228928
5624.94,47.950544,-81.8228928
5624.99,47.9505472,-81.8228672
5625.02,47.9505472,-81.8228672
5625.09,47.9505344,-81.8228608
5625.1,47.9505344,-81.8228608
5625.18,47.9505344,-81.8228608
5625.19,47.9505344,-81.8228544
5625.26,47.9505344,-81.8228544
5625.29,47.9505344,-81.8228288
5625.36,47.9505344,-81.8228288
5625.39,47.9505344,-81.822816
5625.44,47.9505344,-81.822816
5625.49,47.9505344,-81.8227968
5625.52,47.9505344,-81.8227968
5625.59,47.9505344,-81.822784
5625.59,47.9505344,-81.822784
5625.68,47.9505344,-81.822784
5625.69,47.9505344,-81.8227712
5625.759,47.9505344,-81.8227712
5625.79,47.9505376,-81.822752
5625.84,47.9505376,-81.822752
5625.89,47.950544,-81.8227328
5625.94,47.950544,-81.8227328
5625.99,47.9505312,-81.8227264
5626.01,47.9505312,-81.8227264
5626.09,47.9505312,-81.8227264
5626.09,47.9505472,-81.822656
5626.18,47.9505472,-81.822656
5626.2,47.9505472,-81.8226368
5626.26,47.9505472,-81.8226368
5626.3,47.9505472,-81.8226304
5626.34,47.9505472,-81.8226304
5626.39,47.9505344,-81.8226112
5626.43,47.9505344,-81.8226112
5626.49,47.9505344,-81.822592
5626.5,47.9505344,-81.822592
5626.59,47.9505344,-81.822592
5626.59,47.9505312,-81.8225792
5626.67,47.9505312,-81.8225792
5626.69,47.950528,-81.8225728
5626.76,47.950528,-81.8225728
5626.79,47.950528,-81.8225536
5626.84,47.950528,-81.8225536
5626.89,47.9505248,-81.8225344
5626.92,47.9505248,-81.8225344
5627.0,47.950528,-81.8225152
5627.0,47.950528,-81.8225152
5627.09,47.950528,-81.8225152
5627.1,47.950512,-81.822496
5627.17,47.950512,-81.822496
5627.2,47.9505056,-81.8224704
5627.26,47.9505056,-81.8224704
5627.29,47.9505056,-81.8224576
5627.34,47.9505056,-81.8224576
5627.39,47.9504992,-81.822432
5627.41,47.9504992,-81.822432
5627.5,47.950496,-81.8224192
5627.5,47.950496,-81.8224192
5627.59,47.950496,-81.8224192
5627.59,47.950496,-81.8224
5627.67,47.950496,-81.8224
5627.69,47.950496,-81.8223872
5627.76,47.950496,-81.8223872
5627.79,47.950496,-81.8223744
5627.83,47.950496,-81.8223744
5627.89,47.950496,-81.8223552
5627.9,47.950496,-81.8223552
5627.99,47.9504992,-81.8223424
5627.99,47.9504992,-81.8223424
5628.09,47.9504992,-81.8223424
5628.09,47.9505056,-81.8223296
5628.17,47.9505056,-81.8223296
5628.19,47.9505088,-81.8223104
5628.25,47.9505088,-81.8223104
5628.29,47.950512,-81.822304
5628.319,47.950512,-81.822304
5628.39,47.9505152,-81.8222912
5628.4,47.9505152,-81.8222912
5628.49,47.9505248,-81.822272
5628.49,47.9505248,-81.822272
5628.58,47.9505248,-81.822272
5628.59,47.9505248,-81.8222592
5628.66,47.9505248,-81.8222592
5628.69,47.950528,-81.82224
5628.74,47.950528,-81.82224
5628.8,47.9505312,-81.8222272
5628.82,47.9505312,-81.8222272
5628.89,47.9505344,-81.8222144
5628.9,47.9505344,-81.8222144
5628.98,47.9505344,-81.8222144
5629.0,47.9505376,-81.8221952
5629.07,47.9505376,-81.8221952
5629.1,47.950544,-81.8221824
5629.16,47.950544,-81.8221824
5629.2,47.9505472,-81.8221696
5629.23,47.9505472,-81.8221696
5629.3,47.9505472,-81.822144
5629.31,47.9505472,-81.822144
5629.4,47.9505504,-81.8221312
5629.4,47.9505504,-81.8221312
5629.48,47.9505504,-81.8221312
5629.49,47.9505504,-81.8221184
5629.56,47.9505504,-81.8221184
5629.59,47.9505536,-81.8221056
5629.65,47.9505536,-81.8221056
5629.69,47.9505504,-81.8220992
5629.72,47.9505504,-81.8220992
5629.79,47.950544,-81.82208
5629.8,47.950544,-81.82208
5629.89,47.9505472,-81.8220736
5629.89,47.9505472,-81.8220736
5629.97,47.9505472,-81.8220736
5630.0,47.9505472,-81.8220608
5630.06,47.9505472,-81.8220608
5630.09,47.9505504,-81.8220416
5630.14,47.9505504,-81.8220416
5630.19,47.9505504,-81.8220352
5630.22,47.9505504,-81.8220352
5630.3,47.9505536,-81.8220224
5630.3,47.9505536,-81.8220224
5630.39,47.9505568,-81.8220032
5630.39,47.9505568,-81.8220032
5630.48,47.9505568,-81.8220032
5630.49,47.95056,-81.8219904
5630.56,47.95056,-81.8219904
5630.59,47.95056,-81.8219776
5630.63,47.95056,-81.8219776
5630.69,47.9505664,-81.8219584
5630.72,47.9505664,-81.8219584
