mission_time,metres
5372.47,7514.508
5372.54,7537.058
5372.61,7546.624
5372.68,7546.217
5372.75,7539.093
5372.82,7526.283
5372.89,7510.654
5372.959,7497.281
5373.03,7491.816
5373.1,7490.197
5373.17,7489.793
5373.24,7491.209
5373.31,7496.268
5373.38,7500.318
5373.45,7507.815
5373.52,7514.914
5373.59,7519.582
5373.66,7524.455
5373.73,7530.348
5373.8,7529.331
5373.87,7521.815
5373.94,7506.396
5374.01,7481.705
5374.08,7469.79
5374.15,7461.319
5374.22,7458.093
5374.29,7456.682
5374.36,7455.071
5374.43,7455.876
5374.5,7453.258
5374.57,7450.841
5374.64,7449.432
5374.71,7449.633
5374.78,7449.029
5374.85,7452.05
5374.92,7459.504
5374.99,7471.808
5375.06,7478.876
5375.13,7477.058
5375.2,7471.405
5375.27,7461.923
5375.34,7458.698
5375.41,7457.891
5375.48,7455.876
5375.55,7446.614
5375.62,7433.744
5375.69,7424.706
5375.76,7421.696
5375.83,7420.692
5375.9,7419.689
5375.97,7418.486
5376.04,7417.081
5376.11,7416.279
5376.18,7415.477
5376.25,7414.274
5376.32,7416.68
5376.39,7424.505
5376.46,7431.132
5376.53,7429.324
5376.6,7422.096
5376.67,7410.065
5376.74,7399.051
5376.81,7393.849
5376.88,7391.65
5376.95,7391.85
5377.02,7392.65
5377.09,7393.449
5377.16,7393.249
5377.23,7392.65
5377.3,7399.051
5377.37,7401.653
5377.439,7397.85
5377.51,7389.651
5377.58,7381.259
5377.65,7375.27
5377.72,7372.078
5377.79,7369.684
5377.86,7367.89
5377.93,7366.295
5378.0,7366.893
5378.07,7367.092
5378.14,7368.288
5378.21,7366.295
5378.28,7372.676
5378.35,7381.658
5378.42,7387.452
5378.49,7381.459
5378.56,7370.881
5378.63,7356.931
5378.7,7350.561
5378.77,7347.378
5378.84,7347.179
5378.91,7349.169
5378.98,7358.723
5379.05,7384.055
5379.12,7395.05
5379.19,7393.65
5379.26,7387.652
5379.33,7379.063
5379.4,7370.681
5379.47,7364.9
5379.54,7357.529
5379.61,7345.589
5379.68,7333.07
5379.75,7325.329
5379.82,7322.751
5379.89,7322.751
5379.96,7325.131
5380.03,7325.528
5380.1,7327.711
5380.17,7331.481
5380.24,7337.837
5380.31,7342.407
5380.38,7344.793
5380.45,7345.589
5380.52,7344.594
5380.59,7337.042
5380.66,7321.164
5380.73,7305.911
5380.8,7301.161
5380.87,7298.986
5380.94,7298.591
5381.01,7298.986
5381.08,7298.195
5381.15,7295.823
5381.22,7294.636
5381.29,7291.869
5381.36,7292.463
5381.43,7297.207
5381.5,7312.247
5381.57,7329.298
5381.64,7322.949
5381.71,7295.625
5381.78,7276.669
5381.85,7272.922
5381.919,7273.513
5381.99,7276.077
5382.06,7277.656
5382.13,7276.275
5382.2,7276.669
5382.27,7283.969
5382.34,7303.14
5382.41,7321.164
5382.48,7318.984
5382.55,7288.906
5382.62,7262.677
5382.69,7258.543
5382.76,7258.739
5382.83,7256.968
5382.9,7257.362
5382.97,7264.843
5383.04,7282.983
5383.11,7300.964
5383.18,7307.494
5383.25,7287.524
5383.32,7258.346
5383.39,7243.205
5383.46,7239.473
5383.53,7237.51
5383.6,7236.332
5383.67,7235.547
5383.74,7234.173
5383.81,7234.761
5383.88,7234.173
5383.95,7233.192
5384.02,7239.473
5384.09,7252.05
5384.16,7262.086
5384.23,7259.527
5384.3,7243.795
5384.37,7222.014
5384.44,7216.333
5384.51,7214.376
5384.58,7214.571
5384.65,7214.376
5384.72,7218.88
5384.79,7235.155
5384.86,7233.192
5384.93,7208.308
5385.0,7202.245
5385.07,7202.636
5385.14,7203.223
5385.21,7203.223
5385.28,7204.2
5385.35,7207.917
5385.42,7212.026
5385.49,7215.746
5385.56,7218.88
5385.63,7222.799
5385.7,7228.484
5385.77,7234.566
5385.84,7240.652
5385.91,7239.669
5385.98,7238.688
5386.05,7237.902
5386.12,7234.566
5386.19,7227.699
5386.26,7223.974
5386.33,7218.684
5386.399,7220.447
5386.47,7226.523
5386.54,7233.977
5386.61,7235.939
5386.68,7234.566
5386.75,7232.799
5386.82,7226.327
5386.89,7211.635
5386.96,7195.015
5387.03,7176.868
5387.1,7166.349
5387.17,7158.177
5387.24,7151.373
5387.31,7148.07
5387.38,7146.904
5387.45,7145.933
5387.52,7147.098
5387.59,7152.344
5387.66,7160.706
5387.73,7169.465
5387.8,7175.309
5387.87,7174.334
5387.94,7166.544
5388.01,7166.349
5388.08,7161.678
5388.15,7155.844
5388.22,7155.454
5388.29,7160.122
5388.36,7158.177
5388.43,7148.652
5388.5,7134.677
5388.57,7126.148
5388.64,7122.855
5388.71,7119.95
5388.78,7118.014
5388.85,7117.821
5388.92,7116.273
5388.99,7114.724
5389.06,7113.177
5389.13,7110.276
5389.2,7107.182
5389.27,7106.215
5389.34,7103.896
5389.41,7101.965
5389.48,7100.612
5389.55,7099.646
5389.62,7096.17
5389.69,7095.012
5389.76,7093.082
5389.83,7090.188
5389.9,7089.609
5389.97,7087.488
5390.04,7085.945
5390.11,7084.402
5390.18,7083.438
5390.25,7081.896
5390.32,7079.969
5390.39,7079.006
5390.46,7076.886
5390.53,7075.153
5390.6,7072.457
5390.67,7070.533
5390.74,7069.185
5390.81,7068.031
5390.879,7067.069
5390.95,7065.53
5391.02,7064.183
5391.09,7063.606
5391.16,7063.222
5391.23,7063.222
5391.3,7062.837
5391.37,7062.452
5391.44,7058.992
5391.51,7057.647
5391.58,7055.533
5391.65,7054.573
5391.72,7054.188
5391.79,7051.307
5391.86,7049.003
5391.93,7047.084
5392.0,7049.579
5392.07,7058.223
5392.14,7074.575
5392.21,7088.451
5392.28,7096.943
5392.35,7106.602
5392.42,7111.049
5392.49,7114.144
5392.56,7114.338
5392.63,7112.21
5392.7,7107.376
5392.77,7097.908
5392.84,7086.33
5392.91,7075.924
5392.98,7066.877
5393.05,7057.07
5393.12,7042.094
5393.19,7026.571
5393.26,7015.473
5393.33,7012.414
5393.4,7009.929
5393.47,7010.12
5393.54,7008.592
5393.61,7004.771
5393.68,7002.671
5393.75,6998.09
5393.82,6995.61
5393.89,6993.893
5393.96,6993.511
5394.03,6995.037
5394.1,7002.671
5394.17,7014.899
5394.24,7019.489
5394.31,7016.238
5394.38,7008.783
5394.45,7002.289
5394.52,6999.235
5394.59,6994.846
5394.66,6988.935
5394.73,6984.171
5394.8,6980.172
5394.87,6975.983
5394.94,6972.368
5395.01,6970.085
5395.08,6967.613
5395.15,6966.852
5395.22,6967.423
5395.29,6969.324
5395.359,6971.607
5395.43,6973.7
5395.5,6980.362
5395.57,6983.98
5395.64,6985.505
5395.71,6978.648
5395.78,6967.232
5395.85,6955.643
5395.92,6951.467
5395.99,6949.38
5396.06,6946.724
5396.13,6943.69
5396.2,6941.604
5396.27,6943.879
5396.34,6955.643
5396.41,6969.324
5396.48,6976.554
5396.55,6978.839
5396.62,6969.515
5396.69,6947.672
5396.76,6933.268
5396.83,6930.05
5396.9,6927.778
5396.97,6925.13
5397.04,6921.346
5397.11,6921.346
5397.18,6920.402
5397.25,6928.535
5397.32,6956.212
5397.39,6966.662
5397.46,6952.036
5397.53,6928.914
5397.6,6914.164
5397.67,6908.686
5397.74,6905.1
5397.81,6902.458
5397.88,6902.647
5397.95,6915.487
5398.02,6931.564
5398.09,6932.321
5398.16,6920.023
5398.23,6918.699
5398.3,6912.653
5398.37,6904.156
5398.44,6895.857
5398.51,6890.957
5398.58,6888.508
5398.65,6885.495
5398.72,6883.988
5398.79,6882.106
5398.86,6882.106
5398.93,6884.365
5399.0,6892.276
5399.07,6906.61
5399.14,6918.133
5399.21,6921.914
5399.28,6919.645
5399.35,6915.109
5399.42,6905.289
5399.49,6891.71
5399.56,6873.64
5399.63,6865.183
5399.7,6862.366
5399.77,6860.113
5399.839,6857.485
5399.91,6855.233
5399.98,6854.108
5400.05,6855.609
5400.12,6875.144
5400.19,6908.309
5400.26,6915.487
5400.33,6902.458
5400.4,6884.93
5400.47,6865.935
5400.54,6852.607
5400.61,6845.483
5400.68,6842.298
5400.75,6839.863
5400.82,6837.99
5400.89,6835.556
5400.96,6833.685
5401.03,6831.814
5401.1,6829.008
5401.17,6825.828
5401.24,6822.277
5401.31,6821.156
5401.38,6822.277
5401.45,6831.252
5401.52,6849.795
5401.59,6862.366
5401.66,6859.362
5401.73,6845.109
5401.8,6820.969
5401.87,6812.378
5401.94,6807.339
5402.01,6804.355
5402.08,6807.713
5402.15,6823.959
5402.22,6837.803
5402.29,6835.744
5402.36,6817.232
5402.43,6805.287
5402.5,6800.067
5402.57,6797.457
5402.64,6795.035
5402.71,6794.291
5402.78,6791.683
5402.85,6789.449
5402.92,6789.262
5402.99,6787.774
5403.06,6784.796
5403.13,6782.191
5403.2,6780.332
5403.27,6778.472
5403.34,6779.402
5403.41,6791.496
5403.48,6816.859
5403.55,6832.936
5403.62,6834.808
5403.69,6823.399
5403.76,6797.644
5403.83,6771.968
5403.9,6766.953
5403.97,6763.427
5404.04,6761.014
5404.11,6757.861
5404.18,6759.901
5404.25,6765.282
5404.319,6769.182
5404.39,6775.498
5404.46,6785.168
5404.53,6796.526
5404.6,6796.712
5404.67,6783.68
5404.74,6765.097
5404.81,6750.631
5404.88,6745.444
5404.95,6742.666
5405.02,6740.445
5405.09,6737.854
5405.16,6736.744
5405.23,6741.926
5405.3,6755.079
5405.37,6765.654
5405.44,6771.039
5405.51,6772.525
5405.58,6765.097
5405.65,6750.631
5405.72,6733.599
5405.79,6725.097
5405.86,6722.881
5405.93,6720.664
5406.0,6718.634
5406.07,6716.972
5406.14,6716.05
5406.21,6712.913
5406.28,6709.777
5406.35,6707.196
5406.42,6704.246
5406.49,6703.325
5406.56,6702.773
5406.63,6705.352
5406.7,6712.728
5406.77,6728.053
5406.84,6738.409
5406.91,6741.37
5406.98,6737.669
5407.05,6731.196
5407.12,6726.76
5407.19,6727.314
5407.26,6730.826
5407.33,6732.12
5407.4,6728.053
5407.47,6715.68
5407.54,6701.851
5407.61,6688.045
5407.68,6683.816
5407.75,6679.955
5407.82,6677.934
5407.89,6676.465
5407.96,6673.894
5408.03,6672.975
5408.1,6670.772
5408.17,6667.836
5408.24,6667.285
5408.31,6663.617
5408.38,6661.233
5408.45,6657.933
5408.52,6656.284
5408.59,6656.284
5408.66,6656.467
5408.73,6662.333
5408.799,6670.038
5408.87,6674.628
5408.94,6673.894
5409.01,6671.507
5409.08,6668.019
5409.15,6662.15
5409.22,6653.169
5409.29,6654.635
5409.36,6654.452
5409.43,6646.578
5409.5,6641.454
5409.57,6638.528
5409.64,6637.797
5409.71,6633.958
5409.78,6631.764
5409.85,6630.303
5409.92,6628.294
5409.99,6627.746
5410.06,6625.92
5410.13,6622.269
5410.2,6621.357
5410.27,6618.802
5410.34,6617.16
5410.41,6615.884
5410.48,6614.425
5410.55,6613.149
5410.62,6612.42
5410.69,6611.873
5410.76,6610.051
5410.83,6607.864
5410.9,6606.042
5410.97,6605.677
5411.04,6604.22
5411.11,6603.674
5411.18,6608.228
5411.25,6612.967
5411.32,6622.269
5411.39,6631.034
5411.46,6638.528
5411.53,6638.162
5411.6,6628.477
5411.67,6614.79
5411.74,6601.307
5411.81,6592.937
5411.88,6589.118
5411.95,6585.302
5412.02,6582.214
5412.09,6579.671
5412.16,6577.129
5412.23,6575.677
5412.3,6574.043
5412.37,6574.043
5412.44,6574.769
5412.51,6575.314
5412.58,6575.858
5412.65,6575.314
5412.72,6573.499
5412.79,6572.592
5412.86,6571.322
5412.93,6568.057
5413.0,6564.794
5413.07,6562.8
5413.14,6559.177
5413.21,6557.184
5413.279,6554.83
5413.35,6553.201
5413.42,6550.848
5413.49,6548.134
5413.56,6545.059
5413.63,6543.07
5413.7,6541.262
5413.77,6540.177
5413.84,6539.094
5413.91,6536.925
5413.98,6536.202
5414.05,6535.118
5414.12,6534.396
5414.19,6534.215
5414.26,6532.59
5414.33,6530.604
5414.4,6528.438
5414.47,6527.716
5414.54,6525.37
5414.61,6524.107
5414.68,6523.927
5414.75,6524.469
5414.82,6522.484
5414.89,6521.041
5414.96,6521.041
5415.03,6520.861
5415.1,6520.68
5415.17,6520.32
5415.24,6520.139
5415.31,6521.221
5415.38,6522.664
5415.45,6523.205
5415.52,6518.698
5415.59,6513.471
5415.66,6509.688
5415.73,6506.448
5415.8,6503.747
5415.87,6504.827
5415.94,6502.128
5416.01,6503.927
5416.08,6501.768
5416.15,6502.128
5416.22,6499.61
5416.29,6496.732
5416.36,6493.856
5416.43,6489.722
5416.5,6487.567
5416.57,6485.412
5416.64,6483.437
5416.71,6480.924
5416.78,6478.232
5416.85,6474.824
5416.92,6472.672
5416.99,6469.804
5417.06,6467.654
5417.13,6464.608
5417.2,6461.742
5417.27,6459.951
5417.34,6456.909
5417.41,6455.119
5417.48,6451.9
5417.55,6452.257
5417.62,6450.648
5417.69,6449.932
5417.759,6449.754
5417.83,6449.754
5417.9,6451.184
5417.97,6453.152
5418.04,6453.688
5418.11,6454.94
5418.18,6456.551
5418.25,6456.73
5418.32,6454.94
5418.39,6451.184
5418.46,6450.648
5418.53,6449.038
5418.6,6449.754
5418.67,6448.859
5418.74,6448.145
5418.81,6446.357
5418.88,6444.033
5418.95,6439.211
5419.02,6436.889
5419.09,6435.818
5419.16,6433.319
5419.23,6423.331
5419.3,6414.78
5419.37,6411.041
5419.44,6408.906
5419.51,6408.194
5419.58,6407.482
5419.65,6405.17
5419.72,6405.525
5419.79,6404.813
5419.86,6404.28
5419.93,6403.746
5420.0,6403.213
5420.07,6402.146
5420.14,6407.304
5420.21,6421.906
5420.28,6432.427
5420.35,6430.464
5420.42,6419.945
5420.49,6409.973
5420.56,6404.813
5420.63,6401.435
5420.7,6402.679
5420.77,6403.925
5420.84,6401.968
5420.91,6388.999
5420.98,6382.788
5421.05,6379.064
5421.12,6377.113
5421.19,6375.341
5421.26,6372.506
5421.33,6369.671
5421.4,6366.129
5421.47,6364.89
5421.54,6365.952
5421.61,6365.952
5421.68,6366.838
5421.75,6367.9
5421.82,6355.16
5421.89,6360.289
5421.96,6366.483
5422.03,6396.281
5422.1,6403.746
5422.17,6409.617
5422.239,6411.219
5422.31,6408.194
5422.38,6406.948
5422.45,6412.287
5422.52,6421.014
5422.59,6423.687
5422.66,6418.163
5422.73,6405.881
5422.8,6391.307
5422.87,6371.797
5422.94,6350.564
5423.01,6340.321
5423.08,6335.733
5423.15,6333.263
5423.22,6331.323
5423.29,6329.561
5423.36,6327.27
5423.43,6324.274
5423.5,6320.751
5423.57,6319.167
5423.64,6317.759
5423.71,6318.111
5423.78,6324.979
5423.85,6342.615
5423.92,6359.051
5423.99,6363.297
5424.06,6355.513
5424.13,6340.321
5424.2,6325.155
5424.27,6315.118
5424.34,6310.544
5424.41,6308.082
5424.48,6305.621
5424.55,6303.16
5424.62,6301.052
5424.69,6298.768
5424.76,6297.012
5424.83,6295.608
5424.9,6292.448
