mission_time,pascals
5507.64,59448
5507.71,59405
5507.78,59359
5507.85,59321
5507.92,59293
5507.99,59325
5508.06,59392
5508.13,59478
5508.2,59559
5508.27,59609
5508.34,59640
5508.41,59655
5508.48,59669
5508.55,59673
5508.62,59680
5508.69,59678
5508.76,59687
5508.83,59680
5508.9,59678
5508.97,59663
5509.04,59645
5509.11,59623
5509.18,59588
5509.25,59537
5509.32,59494
5509.39,59470
5509.46,59459
5509.53,59501
5509.6,59558
5509.67,59627
5509.74,59705
5509.81,59771
5509.88,59818
5509.95,59846
5510.02,59865
5510.09,59880
5510.16,59888
5510.23,59898
5510.3,59909
5510.37,59921
5510.44,59926
5510.51,59942
5510.58,59949
5510.65,59953
5510.72,59971
5510.79,59981
5510.86,59993
5510.93,59994
5511.0,60001
5511.07,60008
5511.14,60011
5511.21,60020
5511.28,60028
5511.35,60034
5511.42,60048
5511.49,60053
5511.56,60055
5511.63,60070
5511.7,60080
5511.77,60087
5511.839,60096
5511.91,60108
5511.98,60114
5512.05,60128
5512.12,60127
5512.19,60134
5512.26,60138
5512.33,60145
5512.4,60146
5512.47,60158
5512.54,60171
5512.61,60180
5512.68,60190
5512.75,60203
5512.82,60214
5512.89,60227
5512.96,60239
5513.03,60253
5513.1,60253
5513.17,60261
5513.24,60250
5513.31,60203
5513.38,60152
5513.45,60096
5513.52,60051
5513.59,60030
5513.66,60049
5513.73,60071
5513.8,60093
5513.87,60108
5513.94,60138
5514.01,60189
5514.08,60243
5514.15,60301
5514.22,60328
5514.29,60331
5514.36,60338
5514.43,60349
5514.5,60356
5514.57,60364
5514.64,60334
5514.71,60309
5514.78,60282
5514.85,60271
5514.92,60253
5514.99,60240
5515.06,60256
5515.13,60286
5515.2,60327
5515.27,60345
5515.34,60373
5515.41,60406
5515.48,60453
5515.55,60494
5515.62,60513
5515.69,60515
5515.76,60513
5515.83,60520
5515.9,60582
5515.97,60645
5516.04,60690
5516.11,60713
5516.18,60728
5516.25,60736
5516.319,60743
5516.39,60759
5516.46,60775
5516.53,60787
5516.6,60796
5516.67,60803
5516.74,60813
5516.81,60828
5516.88,60834
5516.95,60846
5517.02,60850
5517.09,60850
5517.16,60845
5517.23,60849
5517.3,60874
5517.37,60886
5517.44,60900
5517.51,60920
5517.58,60934
5517.65,60939
5517.72,60949
5517.79,60957
5517.86,60968
5517.93,60976
5518.0,60984
5518.07,60992
5518.14,60998
5518.21,61000
5518.28,61011
5518.35,61033
5518.42,61046
5518.49,61061
5518.56,61061
5518.63,61076
5518.7,61081
5518.77,61084
5518.84,61073
5518.91,61036
5518.98,60996
5519.05,60995
5519.12,61028
5519.19,61050
5519.26,61050
5519.33,61019
5519.4,60995
5519.47,61021
5519.54,61070
5519.61,61095
5519.68,61107
5519.75,61086
5519.82,61040
5519.89,60998
5519.96,60962
5520.03,60928
5520.1,60881
5520.17,60915
5520.24,61044
5520.31,61230
5520.38,61295
5520.45,61321
5520.52,61339
5520.59,61346
5520.66,61346
5520.73,61346
5520.799,61324
5520.87,61280
5520.94,61202
5521.01,61111
5521.08,60999
5521.15,60982
5521.22,61108
5521.29,61292
5521.36,61421
5521.43,61446
5521.5,61462
5521.57,61480
5521.64,61493
5521.71,61496
5521.78,61452
5521.85,61355
5521.92,61236
5521.99,61153
5522.06,61139
5522.13,61184
5522.2,61263
5522.27,61327
5522.34,61359
5522.41,61375
5522.48,61407
5522.55,61458
5522.62,61526
5522.69,61592
5522.76,61623
5522.83,61649
5522.9,61661
5522.97,61665
5523.04,61673
5523.11,61684
5523.18,61689
5523.25,61703
5523.32,61709
5523.39,61718
5523.46,61721
5523.53,61728
5523.6,61721
5523.67,61714
5523.74,61717
5523.81,61715
5523.88,61703
5523.95,61668
5524.02,61630
5524.09,61608
5524.16,61621
5524.23,61665
5524.3,61721
5524.37,61749
5524.44,61728
5524.51,61696
5524.58,61662
5524.65,61717
5524.72,61659
5524.79,61693
5524.86,61725
5524.93,61756
5525.0,61778
5525.07,61801
5525.14,61830
5525.21,61859
5525.279,61896
5525.35,61948
5525.42,61981
5525.49,61998
5525.56,62018
5525.63,62038
5525.7,62059
5525.77,62073
5525.84,62064
5525.91,62078
5525.98,62086
5526.05,62093
5526.12,62105
5526.19,62120
5526.26,62134
5526.33,62156
5526.4,62164
5526.47,62181
5526.54,62184
5526.61,62168
5526.68,62100
5526.75,62012
5526.82,61934
5526.89,61878
5526.96,61886
5527.03,61967
5527.1,62078
5527.17,62187
5527.24,62249
5527.31,62278
5527.38,62301
5527.45,62317
5527.52,62325
5527.59,62328
5527.66,62292
5527.73,62206
5527.8,62126
5527.87,62076
5527.94,62073
5528.01,62099
5528.08,62138
5528.15,62188
5528.22,62250
5528.29,62328
5528.36,62396
5528.43,62432
5528.5,62449
5528.57,62468
5528.64,62474
5528.71,62490
5528.78,62511
5528.85,62525
5528.92,62530
5528.99,62519
5529.06,62482
5529.13,62424
5529.2,62371
5529.27,62305
5529.34,62255
5529.41,62261
5529.48,62228
5529.55,62233
5529.62,62243
5529.69,62261
5529.759,62346
5529.83,62459
5529.9,62596
5529.97,62652
5530.04,62671
5530.11,62687
5530.18,62695
5530.25,62705
5530.32,62717
5530.39,62728
5530.46,62739
5530.53,62759
5530.6,62768
5530.67,62784
5530.74,62794
5530.81,62798
5530.88,62807
5530.95,62813
5531.02,62826
5531.09,62837
5531.16,62840
5531.23,62843
5531.3,62843
5531.37,62824
5531.44,62771
5531.51,62680
5531.58,62580
5531.65,62498
5531.72,62453
5531.79,62442
5531.86,62448
5531.93,62465
5532.0,62488
5532.07,62502
5532.14,62537
5532.21,62593
5532.28,62652
5532.35,62684
5532.42,62667
5532.49,62623
5532.56,62556
5532.63,62523
5532.7,62513
5532.77,62521
5532.84,62563
5532.91,62618
5532.98,62676
5533.05,62733
5533.12,62782
5533.19,62832
5533.26,62875
5533.33,62918
5533.4,62951
5533.47,62971
5533.54,62984
5533.61,62993
5533.68,63015
5533.75,63070
5533.82,63134
5533.89,63168
5533.96,63201
5534.03,63227
5534.1,63228
5534.17,63224
5534.239,63221
5534.31,63243
5534.38,63276
5534.45,63295
5534.52,63315
5534.59,63334
5534.66,63346
5534.73,63357
5534.8,63373
5534.87,63377
5534.94,63380
5535.01,63395
5535.08,63403
5535.15,63405
5535.22,63389
5535.29,63332
5535.36,63251
5535.43,63168
5535.5,63101
5535.57,63059
5535.64,63048
5535.71,63058
5535.78,63103
5535.85,63173
5535.92,63243
5535.99,63309
5536.06,63376
5536.13,63455
5536.2,63515
5536.27,63550
5536.34,63574
5536.41,63586
5536.48,63606
5536.55,63615
5536.62,63633
5536.69,63644
5536.76,63648
5536.83,63659
5536.9,63669
5536.97,63674
5537.04,63683
5537.11,63696
5537.18,63709
5537.25,63721
5537.32,63726
5537.39,63733
5537.46,63751
5537.53,63763
5537.6,63770
5537.67,63781
5537.74,63787
5537.81,63788
5537.88,63794
5537.95,63802
5538.02,63807
5538.09,63815
5538.16,63828
5538.23,63840
5538.3,63851
5538.37,63864
5538.44,63875
5538.51,63889
5538.58,63896
5538.65,63907
5538.719,63920
5538.79,63926
5538.86,63934
5538.93,63940
5539.0,63940
5539.07,63942
5539.14,63931
5539.21,63917
5539.28,63888
5539.35,63815
5539.42,63744
5539.49,63669
5539.56,63623
5539.63,63648
5539.7,63743
5539.77,63890
5539.84,64019
5539.91,64090
5539.98,64113
5540.05,64121
5540.12,64134
5540.19,64145
5540.26,64150
5540.33,64158
5540.4,64167
5540.47,64167
5540.54,64178
5540.61,64175
5540.68,64133
5540.75,64020
5540.82,63958
5540.89,63976
5540.96,64017
5541.03,64053
5541.1,64073
5541.17,64065
5541.24,64055
5541.31,64053
5541.38,64113
5541.45,64183
5541.52,64195
5541.59,64278
5541.66,64315
5541.73,64350
5541.8,64369
5541.87,64384
5541.94,64392
5542.01,64398
5542.08,64401
5542.15,64403
5542.22,64409
5542.29,64393
5542.36,64290
5542.43,64234
5542.5,64221
5542.57,64288
5542.64,64295
5542.71,64411
5542.78,64482
5542.85,64512
5542.92,64528
5542.99,64536
5543.06,64545
5543.13,64546
5543.199,64562
5543.27,64568
5543.34,64563
5543.41,64557
5543.48,64565
5543.55,64577
5543.62,64590
5543.69,64596
5543.76,64612
5543.83,64621
5543.9,64623
5543.97,64623
5544.04,64627
5544.11,64621
5544.18,64606
5544.25,64584
5544.32,64562
5544.39,64544
5544.46,64532
5544.53,64517
5544.6,64499
5544.67,64468
5544.74,64423
5544.81,64420
5544.88,64490
5544.95,64640
5545.02,64789
5545.09,64825
5545.16,64830
5545.23,64828
5545.3,64824
5545.37,64826
5545.44,64830
5545.51,64838
5545.58,64843
5545.65,64789
5545.72,64690
5545.79,64584
5545.86,64580
5545.93,64755
5546.0,64896
5546.07,64955
5546.14,64970
5546.21,64971
5546.28,64973
5546.35,64971
5546.42,64980
5546.49,64990
5546.56,65000
5546.63,64961
5546.7,64774
5546.77,64584
5546.84,64551
5546.91,64621
5546.98,64711
5547.05,64790
5547.12,64836
5547.19,64855
5547.26,64882
5547.33,64984
5547.4,64996
5547.47,65081
5547.54,65142
5547.61,65162
5547.679,65184
5547.75,65194
5547.82,65198
5547.89,65196
5547.96,65205
5548.03,65207
5548.1,65218
5548.17,65221
5548.24,65221
5548.31,65155
5548.38,65046
5548.45,65080
5548.52,65053
5548.59,65198
5548.66,65309
5548.73,65328
5548.8,65326
5548.87,65334
5548.94,65343
5549.01,65334
5549.08,65314
5549.15,65134
5549.22,64982
5549.29,65028
5549.36,65253
5549.43,65408
5549.5,65431
5549.57,65433
5549.64,65433
5549.71,65401
5549.78,65231
5549.85,65057
5549.92,64974
5549.99,64946
5550.06,64974
5550.13,65061
5550.2,65209
5550.27,65353
5550.34,65451
5550.41,65515
5550.48,65543
5550.55,65556
5550.62,65558
5550.69,65599
5550.76,65617
5550.83,65632
5550.9,65646
5550.97,65647
5551.04,65668
5551.11,65671
5551.18,65685
5551.25,65688
5551.32,65696
5551.39,65700
5551.46,65709
5551.53,65721
5551.6,65738
5551.67,65747
5551.74,65748
5551.81,65754
5551.88,65762
5551.95,65766
5552.02,65757
5552.09,65677
5552.159,65548
5552.23,65465
5552.3,65419
5552.37,65452
5552.44,65556
5552.51,65690
5552.58,65808
5552.65,65869
5552.72,65887
5552.79,65902
5552.86,65906
5552.93,65914
5553.0,65919
5553.07,65926
5553.14,65936
5553.21,65939
5553.28,65946
5553.35,65939
5553.42,65903
5553.49,65823
5553.56,65770
5553.63,65790
5553.7,65808
5553.77,65832
5553.84,65857
5553.91,65874
5553.98,65864
5554.05,65851
5554.12,65818
5554.19,65821
5554.26,65818
5554.33,65811
5554.4,65807
5554.47,65787
5554.54,65770
5554.61,65814
5554.68,65917
5554.75,66015
5554.82,66103
5554.89,66155
5554.96,66169
5555.03,66194
5555.1,66202
5555.17,66218
5555.24,66232
5555.31,66245
5555.38,66259
5555.45,66268
5555.52,66282
5555.59,66291
5555.66,66304
5555.73,66308
5555.8,66309
5555.87,66301
5555.94,66265
5556.01,66236
5556.08,66241
5556.15,66267
5556.22,66307
5556.29,66354
5556.36,66386
5556.43,66401
5556.5,66411
5556.57,66422
5556.639,66431
5556.71,66437
5556.78,66424
5556.85,66328
5556.92,66273
5556.99,66275
5557.06,66316
5557.13,66340
5557.2,66360
5557.27,66344
5557.34,66276
5557.41,66234
5557.48,66236
5557.55,66269
5557.62,66325
5557.69,66384
5557.76,66448
5557.83,66517
5557.9,66561
5557.97,66593
5558.04,66617
5558.11,66628
5558.18,66634
5558.25,66648
5558.32,66660
5558.39,66669
5558.46,66676
5558.53,66636
5558.6,66560
5558.67,66524
5558.74,66545
5558.81,66571
5558.88,66585
5558.95,66546
5559.02,66476
5559.09,66423
5559.16,66393
5559.23,66380
5559.3,66387
5559.37,66465
5559.44,66586
5559.51,66705
5559.58,66788
5559.65,66824
5559.72,66856
5559.79,66866
5559.86,66882
5559.93,66898
5560.0,66914
5560.07,66930
5560.14,66939
5560.21,66952
5560.28,66962
5560.35,66963
5560.42,66959
5560.49,66929
5560.56,66894
5560.63,66858
5560.7,66820
5560.77,66766
5560.84,66711
5560.91,66622
5560.98,66541
5561.05,66507
5561.119,66536
5561.19,66617
5561.26,66714
5561.33,66783
5561.4,66836
5561.47,66924
5561.54,67014
5561.61,67080
5561.68,67117
5561.75,67135
5561.82,67156
5561.89,67177
5561.96,67190
5562.03,67203
5562.1,67214
5562.17,67220
5562.24,67229
5562.31,67239
5562.38,67251
5562.45,67264
5562.52,67274
5562.59,67281
5562.66,67282
5562.73,67289
5562.8,67295
5562.87,67297
5562.94,67293
5563.01,67302
5563.08,67311
5563.15,67326
5563.22,67345
5563.29,67356
5563.36,67375
5563.43,67391
5563.5,67400
5563.57,67413
5563.64,67422
5563.71,67396
5563.78,67429
5563.85,67450
5563.92,67468
5563.99,67474
5564.06,67487
5564.13,67496
5564.2,67503
5564.27,67516
5564.34,67530
5564.41,67551
5564.48,67558
5564.55,67562
5564.62,67576
5564.69,67587
5564.76,67602
5564.83,67607
5564.9,67600
5564.97,67554
5565.04,67478
5565.11,67402
5565.18,67325
5565.25,67254
5565.32,67193
5565.39,67150
5565.46,67139
5565.53,67176
5565.599,67291
5565.67,67434
5565.74,67569
5565.81,67674
5565.88,67717
5565.95,67745
5566.02,67774
5566.09,67785
5566.16,67797
5566.23,67803
5566.3,67812
5566.37,67817
5566.44,67829
5566.51,67840
5566.58,67844
5566.65,67848
5566.72,67857
5566.79,67850
5566.86,67846
5566.93,67833
5567.0,67815
5567.07,67784
5567.14,67737
5567.21,67697
5567.28,67688
5567.35,67696
5567.42,67699
5567.49,67697
5567.56,67694
5567.63,67697
5567.7,67702
5567.77,67707
5567.84,67709
5567.91,67709
5567.98,67705
5568.05,67692
5568.12,67682
5568.19,67683
5568.26,67694
5568.33,67706
5568.4,67704
5568.47,67703
5568.54,67702
5568.61,67732
5568.68,67785
5568.75,67839
5568.82,67874
5568.89,67848
5568.96,67799
5569.03,67811
5569.1,67911
5569.17,68066
5569.24,68202
5569.31,68245
5569.38,68267
5569.45,68274
5569.52,68271
5569.59,68237
5569.66,68211
5569.73,68168
5569.8,68126
5569.87,68138
5569.94,68083
5570.01,67981
5570.079,68032
5570.15,68103
5570.22,68166
5570.29,68249
5570.36,68334
5570.43,68373
5570.5,68382
5570.57,68368
5570.64,68347
5570.71,68333
5570.78,68378
5570.85,68443
5570.92,68481
5570.99,68495
5571.06,68510
5571.13,68511
5571.2,68497
5571.27,68439
5571.34,68364
5571.41,68303
5571.48,68252
5571.55,68204
5571.62,68167
5571.69,68167
5571.76,68186
5571.83,68214
5571.9,68251
5571.97,68276
5572.04,68307
5572.11,68355
5572.18,68429
5572.25,68522
5572.32,68586
5572.39,68622
5572.46,68657
5572.53,68677
5572.6,68702
5572.67,68713
5572.74,68729
5572.81,68729
5572.88,68760
5572.95,68787
5573.02,68776
5573.09,68775
5573.16,68797
5573.23,68810
5573.3,68835
5573.37,68876
5573.44,68890
5573.51,68856
5573.58,68858
5573.65,68888
5573.72,68899
5573.79,68912
5573.86,68924
5573.93,68933
5574.0,68947
5574.07,68959
5574.14,68971
5574.21,68978
5574.28,68991
5574.35,68994
5574.42,69001
5574.49,69010
5574.559,68998
5574.63,68912
5574.7,68747
5574.77,68584
5574.84,68484
5574.91,68521
5574.98,68711
5575.05,68963
5575.12,69068
5575.19,69095
5575.26,69113
5575.33,69128
5575.4,69139
5575.47,69150
5575.54,69161
5575.61,69169
5575.68,69172
5575.75,69154
5575.82,69070
5575.89,68911
5575.96,68767
5576.03,68691
5576.1,68770
5576.17,68946
5576.24,69123
5576.31,69214
5576.38,69260
5576.45,69279
5576.52,69301
5576.59,69320
5576.66,69334
5576.73,69337
5576.8,69253
5576.87,69050
5576.94,68917
5577.01,68932
5577.08,69063
5577.15,69254
5577.22,69373
5577.29,69412
5577.36,69432
5577.43,69448
5577.5,69461
5577.57,69460
5577.64,69324
5577.71,69143
5577.78,69108
5577.85,69196
5577.92,69361
5577.99,69471
5578.06,69511
5578.13,69530
5578.2,69549
5578.27,69562
5578.34,69568
5578.41,69589
5578.48,69593
5578.55,69598
5578.62,69560
5578.69,69477
5578.76,69481
5578.83,69353
5578.9,69378
5578.97,69449
5579.039,69547
5579.11,69616
5579.18,69655
5579.25,69668
5579.32,69687
5579.39,69706
5579.46,69721
5579.53,69738
5579.6,69754
5579.67,69771
5579.74,69774
5579.81,69782
5579.88,69793
5579.95,69794
5580.02,69806
5580.09,69817
5580.16,69832
5580.23,69843
5580.3,69857
5580.37,69865
5580.44,69872
5580.51,69887
5580.58,69898
5580.65,69913
5580.72,69928
5580.79,69927
5580.86,69954
5580.93,69963
5581.0,69975
5581.07,69980
5581.14,69985
5581.21,69984
5581.28,69963
5581.35,69881
5581.42,69781
5581.49,69729
5581.56,69707
5581.63,69729
5581.7,69760
5581.77,69787
5581.84,69821
5581.91,69833
5581.98,69818
5582.05,69809
5582.12,69800
5582.19,69787
5582.26,69778
5582.33,69766
5582.4,69769
5582.47,69792
5582.54,69827
5582.61,69844
5582.68,69866
5582.75,69925
5582.82,70024
5582.89,70146
5582.96,70210
5583.03,70243
5583.1,70257
5583.17,70275
5583.24,70287
5583.31,70301
5583.38,70306
5583.45,70327
5583.519,70338
5583.59,70349
5583.66,70359
5583.73,70368
5583.8,70376
5583.87,70374
5583.94,70378
5584.01,70357
5584.08,70313
5584.15,70239
5584.22,70202
5584.29,70183
5584.36,70170
5584.43,70191
5584.5,70244
5584.57,70306
5584.64,70358
5584.71,70396
5584.78,70424
5584.85,70454
5584.92,70482
5584.99,70514
5585.06,70539
5585.13,70562
5585.2,70577
5585.27,70595
5585.34,70608
5585.41,70626
5585.48,70636
5585.55,70649
5585.62,70666
5585.69,70675
5585.76,70687
5585.83,70697
5585.9,70708
5585.97,70712
5586.04,70722
5586.11,70731
5586.18,70751
5586.25,70764
5586.32,70776
5586.39,70779
5586.46,70791
5586.53,70807
5586.6,70810
5586.67,70825
5586.74,70834
5586.81,70848
5586.88,70854
5586.95,70860
5587.02,70861
5587.09,70865
5587.16,70872
5587.23,70879
5587.3,70890
5587.37,70910
5587.44,70920
5587.51,70936
5587.58,70948
5587.65,70968
5587.72,70978
5587.79,70989
5587.86,70991
5587.93,71001
5587.999,71003
5588.07,71012
5588.14,71020
5588.21,71035
5588.28,71051
5588.35,71063
5588.42,71074
5588.49,71087
5588.56,71091
5588.63,71094
5588.7,71112
5588.77,71128
5588.84,71143
5588.91,71152
5588.98,71158
5589.05,71164
5589.12,71173
5589.19,71187
5589.26,71195
5589.33,71192
5589.4,71194
5589.47,71204
5589.54,71215
5589.61,71222
5589.68,71227
5589.75,71244
5589.82,71284
5589.89,71288
5589.96,71298
5590.03,71292
5590.1,71284
5590.17,71283
5590.24,71276
5590.31,71232
5590.38,71157
5590.45,71087
5590.52,71056
5590.59,71062
5590.66,71080
5590.73,71080
5590.8,71210
5590.87,71136
5590.94,71223
5591.01,71303
5591.08,71369
5591.15,71413
5591.22,71439
5591.29,71436
5591.36,71421
5591.43,71398
5591.5,71368
5591.57,71331
5591.64,71295
5591.71,71265
5591.78,71208
5591.85,71122
5591.92,71035
5591.99,70992
5592.06,71110
5592.13,71351
5592.2,71564
5592.27,71614
5592.34,71639
5592.41,71648
5592.479,71674
5592.55,71701
5592.62,71689
5592.69,71693
5592.76,71668
5592.83,71592
5592.9,71446
5592.97,71297
5593.04,71247
5593.11,71296
5593.18,71389
5593.25,71476
5593.32,71510
5593.39,71501
5593.46,71463
5593.53,71442
5593.6,71498
5593.67,71635
5593.74,71762
5593.81,71829
5593.88,71858
5593.95,71885
5594.02,71906
5594.09,71918
5594.16,71925
5594.23,71930
5594.3,71926
5594.37,71921
5594.44,71881
5594.51,71829
5594.58,71790
5594.65,71781
5594.72,71786
5594.79,71804
5594.86,71786
5594.93,71772
5595.0,71762
5595.07,71782
5595.14,71850
5595.21,71960
5595.28,72049
5595.35,72079
5595.42,72102
5595.49,72112
5595.56,72127
5595.63,72138
5595.7,72150
5595.77,72159
5595.84,72154
5595.91,72079
5595.98,71883
5596.05,71719
5596.12,71680
5596.19,71718
5596.26,71765
5596.33,71793
5596.4,71828
5596.47,71854
5596.54,71862
5596.61,71851
5596.68,71835
5596.75,71867
5596.82,71931
5596.89,72013
5596.959,72080
5597.03,72126
5597.1,72163
5597.17,72203
5597.24,72249
5597.31,72299
5597.38,72335
5597.45,72362
5597.52,72378
5597.59,72393
5597.66,72398
5597.73,72413
5597.8,72426
5597.87,72444
5597.94,72460
5598.01,72483
5598.08,72495
5598.15,72504
5598.22,72514
5598.29,72528
5598.36,72530
5598.43,72532
5598.5,72533
5598.57,72540
5598.64,72549
5598.71,72559
5598.78,72574
5598.85,72586
5598.92,72594
5598.99,72597
5599.06,72598
5599.13,72569
5599.2,72500
5599.27,72414
5599.34,72318
5599.41,72242
5599.48,72205
5599.55,72190
5599.62,72183
5599.69,72195
5599.76,72214
5599.83,72239
5599.9,72277
5599.97,72328
5600.04,72370
5600.11,72414
5600.18,72478
5600.25,72559
5600.32,72667
5600.39,72782
5600.46,72828
5600.53,72849
5600.6,72858
5600.67,72876
5600.74,72889
5600.81,72902
5600.88,72917
5600.95,72931
5601.02,72925
5601.09,72912
5601.16,72866
5601.23,72794
5601.3,72745
5601.37,72760
5601.439,72830
5601.51,72914
5601.58,72976
5601.65,73009
5601.72,73034
5601.79,73049
5601.86,73055
5601.93,73069
5602.0,73077
5602.07,73099
5602.14,73115
5602.21,73127
5602.28,73112
5602.35,73033
5602.42,72894
5602.49,72766
5602.56,72716
5602.63,72752
5602.7,72832
5602.77,72947
5602.84,73056
5602.91,73164
5602.98,73219
5603.05,73236
5603.12,73248
5603.19,73263
5603.26,73276
5603.33,73281
5603.4,73244
5603.47,73146
5603.54,73011
5603.61,72902
5603.68,72916
5603.75,73035
5603.82,73176
5603.89,73299
5603.96,73366
5604.03,73389
5604.1,73409
5604.17,73419
5604.24,73433
5604.31,73449
5604.38,73463
5604.45,73478
5604.52,73486
5604.59,73487
5604.66,73469
5604.73,73417
5604.8,73334
5604.87,73329
5604.94,73292
5605.01,73330
5605.08,73356
5605.15,73346
5605.22,73374
5605.29,73415
5605.36,73469
5605.43,73533
5605.5,73576
5605.57,73616
5605.64,73637
5605.71,73655
5605.78,73667
5605.85,73680
5605.919,73691
5605.99,73705
5606.06,73714
5606.13,73727
5606.2,73738
5606.27,73749
5606.34,73760
5606.41,73773
5606.48,73781
5606.55,73796
5606.62,73805
5606.69,73820
5606.76,73825
5606.83,73838
5606.9,73848
5606.97,73850
5607.04,73857
5607.11,73864
5607.18,73876
5607.25,73888
5607.32,73907
5607.39,73906
5607.46,73913
5607.53,73915
5607.6,73916
5607.67,73902
5607.74,73886
5607.81,73844
5607.88,73782
5607.95,73743
5608.02,73746
5608.09,73786
5608.16,73807
5608.23,73815
5608.3,73809
5608.37,73793
5608.44,73783
5608.51,73775
5608.58,73780
5608.65,73804
5608.72,73835
5608.79,73883
5608.86,73922
5608.93,73956
5609.0,74004
5609.07,74041
5609.14,74073
5609.21,74091
5609.28,74112
5609.35,74135
5609.42,74160
5609.49,74200
5609.56,74240
5609.63,74266
5609.7,74291
5609.77,74303
5609.84,74310
5609.91,74323
5609.98,74328
5610.05,74336
5610.12,74340
5610.19,74340
5610.26,74335
5610.33,74330
5610.399,74315
5610.47,74293
5610.54,74259
5610.61,74230
5610.68,74204
5610.75,74194
5610.82,74343
5610.89,74378
5610.96,74458
5611.03,74487
5611.1,74497
5611.17,74509
5611.24,74516
5611.31,74513
5611.38,74509
5611.45,74486
5611.52,74469
5611.59,74455
5611.66,74456
5611.73,74450
5611.8,74448
5611.87,74419
5611.94,74373
5612.01,74316
5612.08,74291
5612.15,74311
5612.22,74399
5612.29,74517
5612.36,74629
5612.43,74675
5612.5,74700
5612.57,74723
5612.64,74739
5612.71,74751
5612.78,74766
5612.85,74777
5612.92,74783
5612.99,74790
5613.06,74800
5613.13,74809
5613.2,74819
5613.27,74828
5613.34,74840
5613.41,74853
5613.48,74865
5613.55,74875
5613.62,74882
5613.69,74893
5613.76,74898
5613.83,74901
5613.9,74910
5613.97,74917
5614.04,74928
5614.11,74935
5614.18,74944
5614.25,74954
5614.32,74961
5614.39,74970
5614.46,74980
5614.53,74992
5614.6,75005
5614.67,75017
5614.74,75029
5614.81,75037
5614.879,75050
5614.95,75059
5615.02,75073
5615.09,75075
5615.16,75086
5615.23,75087
5615.3,75078
5615.37,75075
5615.44,75093
5615.51,75126
5615.58,75157
5615.65,75180
5615.72,75196
5615.79,75212
5615.86,75224
5615.93,75238
5616.0,75246
5616.07,75256
5616.14,75268
5616.21,75285
5616.28,75298
5616.35,75311
5616.42,75320
5616.49,75329
5616.56,75335
5616.63,75350
5616.7,75354
5616.77,75367
5616.84,75377
5616.91,75390
5616.98,75394
5617.05,75402
5617.12,75410
5617.19,75414
5617.26,75420
5617.33,75431
5617.4,75443
5617.47,75448
5617.54,75453
5617.61,75474
5617.68,75495
5617.75,75504
5617.82,75509
5617.89,75521
5617.96,75531
5618.03,75541
5618.1,75555
5618.17,75565
5618.24,75572
5618.31,75578
5618.38,75608
5618.45,75609
5618.52,75612
5618.59,75622
5618.66,75639
5618.73,75649
5618.8,75666
5618.87,75681
5618.94,75695
5619.01,75713
5619.08,75724
5619.15,75734
5619.22,75748
5619.29,75749
5619.359,75759
5619.43,75770
5619.5,75784
5619.57,75792
5619.64,75809
5619.71,75821
5619.78,75830
5619.85,75838
5619.92,75852
5619.99,75864
5620.06,75871
5620.13,75879
5620.2,75890
5620.27,75898
5620.34,75908
5620.41,75920
5620.48,75942
5620.55,75948
5620.62,75949
5620.69,75950
5620.76,75940
5620.83,75905
5620.9,75862
5620.97,75822
5621.04,75811
5621.11,75827
5621.18,75837
5621.25,75832
5621.32,75824
5621.39,75818
5621.46,75811
5621.53,75831
5621.6,75841
5621.67,75861
5621.74,75891
5621.81,75934
5621.88,75981
5621.95,76021
5622.02,76057
5622.09,76075
5622.16,76089
5622.23,76098
5622.3,76115
5622.37,76142
5622.44,76157
5622.51,76172
5622.58,76177
5622.65,76158
5622.72,76126
5622.79,76092
5622.86,76048
5622.93,76007
5623.0,76005
5623.07,76065
5623.14,76160
5623.21,76271
5623.28,76353
5623.35,76388
5623.42,76393
5623.49,76399
5623.56,76402
5623.63,76391
5623.7,76351
5623.77,76241
5623.839,76138
5623.91,76097
5623.98,76153
5624.05,76264
5624.12,76376
5624.19,76448
5624.26,76490
5624.33,76502
5624.4,76510
5624.47,76518
5624.54,76525
5624.61,76535
5624.68,76549
5624.75,76567
5624.82,76585
5624.89,76599
5624.96,76614
5625.03,76632
5625.1,76644
5625.17,76660
5625.24,76671
5625.31,76671
5625.38,76689
5625.45,76692
5625.52,76694
5625.59,76703
5625.66,76717
5625.73,76733
5625.8,76750
5625.87,76770
5625.94,76782
5626.01,76789
5626.08,76794
5626.15,76803
5626.22,76814
5626.29,76823
5626.36,76833
5626.43,76841
5626.5,76845
5626.57,76853
5626.64,76861
5626.71,76876
5626.78,76892
5626.85,76910
5626.92,76914
5626.99,76917
5627.06,76922
5627.13,76912
5627.2,76911
5627.27,76879
5627.34,76825
5627.41,76749
5627.48,76668
5627.55,76621
5627.62,76618
5627.69,76648
5627.76,76694
5627.83,76756
5627.9,76828
5627.97,76895
5628.04,76965
5628.11,77028
5628.18,77076
5628.25,77102
5628.319,77108
5628.39,77120
5628.46,77131
5628.53,77138
5628.6,77153
5628.67,77172
5628.74,77188
5628.81,77200
5628.88,77212
5628.95,77219
5629.02,77222
5629.09,77221
5629.16,77215
5629.23,77213
5629.3,77214
5629.37,77211
5629.44,77213
5629.51,77215
5629.58,77219
5629.65,77215
5629.72,77203
5629.79,77184
5629.86,77155
5629.93,77130
