mission_time,celsius
5397.18,18.96
5397.25,18.94
5397.32,18.91
5397.39,18.91
5397.46,18.92
5397.53,18.94
5397.6,18.95
5397.67,18.95
5397.74,18.95
5397.81,18.95
5397.88,18.94
5397.95,18.92
5398.02,18.9
5398.09,18.91
5398.16,18.92
5398.23,18.91
5398.3,18.92
5398.37,18.93
5398.44,18.93
5398.51,18.93
5398.58,18.93
5398.65,18.92
5398.72,18.92
5398.79,18.92
5398.86,18.92
5398.93,18.91
5399.0,18.89
5399.07,18.87
5399.14,18.86
5399.21,18.85
5399.28,18.85
5399.35,18.86
5399.42,18.87
5399.49,18.88
5399.56,18.89
5399.63,18.89
5399.7,18.9
5399.77,18.89
5399.839,18.9
5399.91,18.89
5399.98,18.89
5400.05,18.87
5400.12,18.84
5400.19,18.81
5400.26,18.81
5400.33,18.82
5400.4,18.84
5400.47,18.85
5400.54,18.86
5400.61,18.86
5400.68,18.86
5400.75,18.85
5400.82,18.85
5400.89,18.85
5400.96,18.85
5401.03,18.85
5401.1,18.84
5401.17,18.84
5401.24,18.84
5401.31,18.84
5401.38,18.83
5401.45,18.81
5401.52,18.8
5401.59,18.8
5401.66,18.8
5401.73,18.81
5401.8,18.82
5401.87,18.83
5401.94,18.83
5402.01,18.82
5402.08,18.81
5402.15,18.8
5402.22,18.79
5402.29,18.79
5402.36,18.81
5402.43,18.82
5402.5,18.81
5402.57,18.81
5402.64,18.81
5402.71,18.81
5402.78,18.81
5402.85,18.81
5402.92,18.8
5402.99,18.8
5403.06,18.8
5403.13,18.8
5403.2,18.79
5403.27,18.79
5403.34,18.78
5403.41,18.75
5403.48,18.72
5403.55,18.7
5403.62,18.7
5403.69,18.71
5403.76,18.74
5403.83,18.76
5403.9,18.76
5403.97,18.76
5404.04,18.75
5404.11,18.75
5404.18,18.74
5404.25,18.72
5404.319,18.72
5404.39,18.71
5404.46,18.69
5404.53,18.68
5404.6,18.69
5404.67,18.7
5404.74,18.72
5404.81,18.73
5404.88,18.74
5404.95,18.73
5405.02,18.73
5405.09,18.72
5405.16,18.72
5405.23,18.7
5405.3,18.68
5405.37,18.67
5405.44,18.66
5405.51,18.66
5405.58,18.67
5405.65,18.69
5405.72,18.69
5405.79,18.7
5405.86,18.7
5405.93,18.7
5406.0,18.69
5406.07,18.69
5406.14,18.69
5406.21,18.69
5406.28,18.69
5406.35,18.69
5406.42,18.69
5406.49,18.69
5406.56,18.69
5406.63,18.68
5406.7,18.66
5406.77,18.64
5406.84,18.64
5406.91,18.64
5406.98,18.64
5407.05,18.64
5407.12,18.64
5407.19,18.64
5407.26,18.63
5407.33,18.63
5407.4,18.63
5407.47,18.65
5407.54,18.64
5407.61,18.65
5407.68,18.65
5407.75,18.65
5407.82,18.65
5407.89,18.65
5407.96,18.65
5408.03,18.65
5408.1,18.64
5408.17,18.65
5408.24,18.64
5408.31,18.64
5408.38,18.64
5408.45,18.64
5408.52,18.64
5408.59,18.65
5408.66,18.64
5408.73,18.63
5408.799,18.62
5408.87,18.61
5408.94,18.61
5409.01,18.61
5409.08,18.62
5409.15,18.62
5409.22,18.62
5409.29,18.62
5409.36,18.61
5409.43,18.62
5409.5,18.62
5409.57,18.62
5409.64,18.62
5409.71,18.62
5409.78,18.62
5409.85,18.61
5409.92,18.61
5409.99,18.6
5410.06,18.6
5410.13,18.6
5410.2,18.59
5410.27,18.59
5410.34,18.59
5410.41,18.58
5410.48,18.58
5410.55,18.58
5410.62,18.57
5410.69,18.57
5410.76,18.55
5410.83,18.55
5410.9,18.54
5410.97,18.54
5411.04,18.53
5411.11,18.53
5411.18,18.52
5411.25,18.51
5411.32,18.49
5411.39,18.48
5411.46,18.48
5411.53,18.47
5411.6,18.48
5411.67,18.49
5411.74,18.5
5411.81,18.5
5411.88,18.5
5411.95,18.51
5412.02,18.51
5412.09,18.5
5412.16,18.51
5412.23,18.5
5412.3,18.5
5412.37,18.5
5412.44,18.49
5412.51,18.49
5412.58,18.49
5412.65,18.48
5412.72,18.48
5412.79,18.48
5412.86,18.48
5412.93,18.48
5413.0,18.48
5413.07,18.48
5413.14,18.48
5413.21,18.48
5413.279,18.48
5413.35,18.48
5413.42,18.48
5413.49,18.48
5413.56,18.47
5413.63,18.47
5413.7,18.48
5413.77,18.47
5413.84,18.47
5413.91,18.47
5413.98,18.47
5414.05,18.47
5414.12,18.47
5414.19,18.46
5414.26,18.46
5414.33,18.45
5414.4,18.45
5414.47,18.45
5414.54,18.45
5414.61,18.45
5414.68,18.44
5414.75,18.44
5414.82,18.43
5414.89,18.43
5414.96,18.43
5415.03,18.43
5415.1,18.42
5415.17,18.42
5415.24,18.42
5415.31,18.41
5415.38,18.41
5415.45,18.41
5415.52,18.41
5415.59,18.41
5415.66,18.41
5415.73,18.41
5415.8,18.41
5415.87,18.41
5415.94,18.4
5416.01,18.39
5416.08,18.38
5416.15,18.38
5416.22,18.38
5416.29,18.38
5416.36,18.38
5416.43,18.38
5416.5,18.37
5416.57,18.38
5416.64,18.37
5416.71,18.37
5416.78,18.37
5416.85,18.37
5416.92,18.36
5416.99,18.36
5417.06,18.36
5417.13,18.36
5417.2,18.36
5417.27,18.36
5417.34,18.36
5417.41,18.36
5417.48,18.36
5417.55,18.35
5417.62,18.35
5417.69,18.35
5417.759,18.34
5417.83,18.34
5417.9,18.33
5417.97,18.32
5418.04,18.32
5418.11,18.31
5418.18,18.3
5418.25,18.3
5418.32,18.31
5418.39,18.31
5418.46,18.3
5418.53,18.3
5418.6,18.29
5418.67,18.29
5418.74,18.29
5418.81,18.28
5418.88,18.28
5418.95,18.28
5419.02,18.28
5419.09,18.28
5419.16,18.29
5419.23,18.29
5419.3,18.3
5419.37,18.29
5419.44,18.29
5419.51,18.29
5419.58,18.29
5419.65,18.29
5419.72,18.28
5419.79,18.28
5419.86,18.28
5419.93,18.28
5420.0,18.27
5420.07,18.27
5420.14,18.26
5420.21,18.24
5420.28,18.23
5420.35,18.23
5420.42,18.24
5420.49,18.24
5420.56,18.24
5420.63,18.24
5420.7,18.24
5420.77,18.23
5420.84,18.24
5420.91,18.24
5420.98,18.24
5421.05,18.24
5421.12,18.24
5421.19,18.24
5421.26,18.24
5421.33,18.24
5421.4,18.23
5421.47,18.23
5421.54,18.23
5421.61,18.22
5421.68,18.21
5421.75,18.2
5421.82,18.21
5421.89,18.21
5421.96,18.19
5422.03,18.15
5422.1,18.14
5422.17,18.13
5422.239,18.13
5422.31,18.13
5422.38,18.13
5422.45,18.13
5422.52,18.12
5422.59,18.12
5422.66,18.12
5422.73,18.13
5422.8,18.14
5422.87,18.16
5422.94,18.17
5423.01,18.18
5423.08,18.18
5423.15,18.18
5423.22,18.17
5423.29,18.17
5423.36,18.17
5423.43,18.17
5423.5,18.17
5423.57,18.16
5423.64,18.16
5423.71,18.15
5423.78,18.14
5423.85,18.12
5423.92,18.11
5423.99,18.1
5424.06,18.11
5424.13,18.13
5424.2,18.13
5424.27,18.13
5424.34,18.13
5424.41,18.13
5424.48,18.13
5424.55,18.12
5424.62,18.13
5424.69,18.13
5424.76,18.13
5424.83,18.13
5424.9,18.13
5424.97,18.12
5425.04,18.12
5425.11,18.12
5425.18,18.11
5425.25,18.11
5425.32,18.11
5425.39,18.1
5425.46,18.1
5425.53,18.09
5425.6,18.08
5425.67,18.07
5425.74,18.06
5425.81,18.05
5425.88,18.05
5425.95,18.05
5426.02,18.05
5426.09,18.06
5426.16,18.06
5426.23,18.07
5426.3,18.08
5426.37,18.08
5426.44,18.07
5426.51,18.07
5426.58,18.07
5426.65,18.07
5426.719,18.07
5426.79,18.07
5426.86,18.07
5426.93,18.07
5427.0,18.06
5427.07,18.03
5427.14,18.01
5427.21,17.99
5427.28,17.97
5427.35,17.97
5427.42,17.96
5427.49,17.97
5427.56,17.98
5427.63,17.98
5427.7,17.99
5427.77,18.0
5427.84,18.0
5427.91,18.02
5427.98,18.02
5428.05,18.03
5428.12,18.03
5428.19,18.03
5428.26,18.02
5428.33,18.02
5428.4,18.02
5428.47,18.02
5428.54,18.02
5428.61,18.01
5428.68,18.01
5428.75,18.0
5428.82,17.99
5428.89,17.98
5428.96,17.98
5429.03,17.98
5429.1,17.98
5429.17,17.97
5429.24,17.95
5429.31,17.93
5429.38,17.91
5429.45,17.9
5429.52,17.89
5429.59,17.89
5429.66,17.9
5429.73,17.92
5429.8,17.94
5429.87,17.95
5429.94,17.95
5430.01,17.95
5430.08,17.95
5430.15,17.95
5430.22,17.95
5430.29,17.95
5430.36,17.95
5430.43,17.95
5430.5,17.95
5430.57,17.95
5430.64,17.95
5430.71,17.95
5430.78,17.95
5430.85,17.95
5430.92,17.94
5430.99,17.92
5431.06,17.9
5431.13,17.88
5431.199,17.85
5431.27,17.84
5431.34,17.83
5431.41,17.85
5431.48,17.88
5431.55,17.9
5431.62,17.91
5431.69,17.92
5431.76,17.93
5431.83,17.92
5431.9,17.92
5431.97,17.93
5432.04,17.93
5432.11,17.92
5432.18,17.92
5432.25,17.92
5432.32,17.92
5432.39,17.92
5432.46,17.92
5432.53,17.91
5432.6,17.9
5432.67,17.88
5432.74,17.85
5432.81,17.83
5432.88,17.82
5432.95,17.82
5433.02,17.82
5433.09,17.82
5433.16,17.82
5433.23,17.81
5433.3,17.82
5433.37,17.82
5433.44,17.84
5433.51,17.85
5433.58,17.87
5433.65,17.87
5433.72,17.87
5433.79,17.87
5433.86,17.86
5433.93,17.85
5434.0,17.85
5434.07,17.85
5434.14,17.85
5434.21,17.84
5434.28,17.84
5434.35,17.84
5434.42,17.84
5434.49,17.83
5434.56,17.82
5434.63,17.8
5434.7,17.78
